,SPY_open,SPY_high,SPY_low,SPY_close,KAMA,DYMI,weekly_range
359,260.94,263.61,252.92,261.5,270.8362472520558,18.855024428067267,22.930000000000035
360,275.9,278.01,275.26,277.9,272.95279669604736,66.77879951172719,0.0
361,278.11,278.92,274.36,274.43,273.0962517284547,68.48568888232656,0.0
362,275.65,276.19,271.29,271.65,273.0356534909708,60.41034954350865,0.0
363,271.5,273.17,266.0,267.7,272.9702411196464,63.31159864807244,0.0
364,265.75,269.72,264.82,269.08,272.85794651354655,49.96549963777595,14.100000000000023
365,267.75,272.89,267.61,272.19,272.85298845243705,49.763043712323864,0.0
366,273.28,273.39,271.18,272.88,272.85326275758126,56.162745379309854,0.0
367,270.39,273.18,270.2,272.78,272.85192798276915,54.683828050035316,0.0
368,273.52,274.24,272.42,274.1,272.8823796175545,50.97248528153083,0.0
369,275.69,278.87,275.34,278.87,273.0467492935761,54.57663162264611,11.259999999999991
370,279.2,279.91,278.0801,278.52,273.08314661345355,66.94013748039026,0.0
371,279.84,280.41,276.03,276.72,273.1471033147713,67.52871639749634,0.0
372,277.81,278.02,274.67,275.3,273.2175299855029,60.940290511058805,0.0
373,275.85,276.61,274.43,275.0,273.4395761280709,52.33343457552752,0.0
374,274.45,275.39,274.14,274.2,273.4970066717411,47.530434385673374,6.270000000000039
375,262.56,263.13,254.67,257.47,263.74146352521535,34.24479840090211,0.0
376,258.92,261.31,256.84,260.77,263.59954735709414,28.557591021177117,0.0
377,256.76,264.355,256.6,263.56,263.59833825092244,36.747482826375126,0.0
378,265.55,266.64,264.32,265.64,263.63465458692724,42.545890677236,0.0
379,263.42,265.11,258.0,259.72,263.5759510243785,46.860281452140455,11.969999999999999
380,267.28,267.89,265.35,266.57,265.1523138696752,57.170358110125576,0.0
381,267.76,267.9762,261.28,262.98,265.10886589775725,54.180677107968,0.0
382,262.94,264.13,260.85,263.63,265.1017568250683,41.11395384051143,0.0
383,264.86,267.2452,264.29,266.31,265.10913960980287,49.97692025782956,0.0
384,267.0,267.34,265.5,266.56,265.1289423076227,56.85775373634011,7.126199999999983
385,267.26,267.89,264.43,264.51,265.1110578262887,52.583518536168306,0.0
386,263.87,265.1,262.11,264.98,265.0997803530396,46.8837091176298,0.0
387,264.77,265.68,262.76,263.2,264.87014205975856,45.381400169594585,0.0
388,262.28,263.36,259.05,262.62,264.6291687706842,40.29956280809375,0.0
389,261.52,266.7892,261.15,266.02,264.63980551963317,34.233495728831045,8.839999999999975
390,266.91,268.02,266.11,266.92,264.65346780664674,45.48958276162226,0.0
391,266.48,267.325,265.15,266.92,264.7956326649021,48.85306239593026,0.0
392,267.67,269.865,267.09,269.5,265.2336307234479,51.21815932143029,0.0
393,270.34,272.39,270.22,272.02,265.84909255318945,64.64898041467818,0.0
394,272.25,273.15,271.58,272.85,266.5445504951511,70.95339983750515,8.0
395,273.34,274.08,272.36,272.98,267.8546246420045,80.48530773223099,0.0
396,271.52,271.61,270.03,271.1,268.18059370802916,80.28842696701588,0.0
397,271.11,272.76,271.11,272.24,269.01895228174317,58.95214678740189,0.0
398,271.93,273.23,271.13,272.01,269.7079753444974,59.44351201842105,0.0
399,271.61,272.03,270.93,271.33,269.91600770930245,63.77615540160959,4.050000000000011
400,272.99,273.98,271.3512,273.37,270.4342847168934,67.03091831297198,0.0
401,273.94,274.25,272.24,272.61,270.6746791855071,62.20556570391315,0.0
402,271.19,273.39,270.99,273.36,270.8801078043304,73.46815033745213,0.0
403,272.95,273.22,270.78,272.8,270.90625572923955,71.91502456988509,0.0
404,272.15,272.86,271.58,272.15,270.9219425843194,66.3062850627163,3.4700000000000273
405,274.51,275.185,274.26,274.9,271.00825459243407,56.901704086909724,0.0
406,275.02,275.53,274.18,275.1,271.0803466368355,61.35540890157872,0.0
407,275.9,277.52,275.09,277.4,271.43262017714454,67.56102186020867,0.0
408,277.98,278.28,276.34,277.37,271.70601951479637,67.44781000596954,0.0
409,276.78,278.25,276.66,278.19,272.15458925406887,68.65205851573539,4.099999999999966
410,278.42,279.37,278.31,278.56,272.74928829610775,68.76082147746702,0.0
411,279.05,279.33,278.19,278.92,274.3715411728197,69.13706258385082,0.0
412,279.21,279.48,277.8,278.03,274.87892501579137,69.37691210614885,0.0
413,279.01,279.33,278.0599,278.73,276.05072251323367,68.70493232583044,0.0
414,276.65,277.51,275.35,277.13,276.15614980054715,71.03039039358245,4.1299999999999955
415,275.47,276.7,274.95,276.56,276.17103924008705,68.08898885802212,0.0
416,273.98,275.75,273.53,275.5,276.16533469299617,58.14067538994226,0.0
417,276.27,276.72,275.59,275.97,276.15829389937045,55.11588941795939,0.0
418,275.98,275.98,273.68,274.24,276.003094282456,51.62124590126633,0.0
419,275.67,275.785,274.49,274.74,275.8767075378439,36.971443354400975,3.1900000000000546
420,273.45,273.6162,269.1,271.0,274.8614333787456,20.904687856821937,0.0
421,271.61,272.56,270.79,271.6,274.2409818755937,11.02569809013157,0.0
422,272.27,273.865,269.18,269.35,273.20660487752303,20.32823870349678,0.0
423,269.26,271.75,268.49,270.89,272.83542633294195,17.684997181550685,0.0
424,272.08,273.66,271.1495,271.28,272.6570473417374,27.56757021990788,5.375
425,276.56,277.96,276.5,277.9,272.6836665990656,88.62015785176418,0.0
426,278.4,279.01,278.08,278.9,273.66197654565536,91.5821384892909,0.0
427,277.17,278.04,276.52,276.86,273.88738511763097,67.30050998020438,0.0
428,278.29,279.43,277.6,279.37,274.9543369017667,60.67627280539497,0.0
429,279.19,279.93,278.66,279.59,275.77554082238737,66.62276535369087,3.430000000000007
430,279.66,279.803,278.84,279.34,276.33973837287317,74.48091808858972,0.0
431,278.48,280.91,278.41,280.47,277.0260464064782,72.46321064375667,0.0
432,280.57,281.18,280.06,281.06,277.9537931383006,60.5133282373741,0.0
433,280.31,280.74,279.46,280.0,278.2336171474401,60.04621258724222,0.0
434,279.8,280.48,279.5,279.68,278.3516366880331,57.32627850692972,2.769999999999982
435,279.46,280.43,279.06,280.2,278.431744860898,55.922536198312116,0.0
436,281.79,282.56,280.63,281.61,278.5953542606913,73.85326295160613,0.0
437,281.37,284.37,281.28,284.01,279.8330160797057,74.92444058761566,0.0
438,283.15,284.11,283.09,283.34,280.2467134492734,84.6409089588319,0.0
439,283.73,283.82,280.38,281.42,280.2813483917142,71.21360728349312,5.310000000000002
440,281.51,281.69,279.36,279.95,280.2782638102603,56.71129252879589,0.0
441,280.7,282.02,280.38,281.33,280.29067387665947,52.84721881946336,0.0
442,281.48,282.13,280.1315,280.86,280.2938661105699,54.868995080760754,0.0
443,279.44,282.58,279.16,282.39,280.3644874153049,51.76526013528241,0.0
444,282.55,283.6577,282.33,283.6,280.56087306042923,59.421963709246725,4.497699999999952
445,283.64,284.99,283.2015,284.64,280.84207194737417,62.481901384686665,0.0
446,285.4,286.01,285.24,285.58,281.1334270883505,65.42013517934174,0.0
447,285.39,285.91,284.94,285.46,281.22531963867164,71.20276793788327,0.0
448,285.54,285.97,284.915,285.07,281.3287411336074,71.21863351757204,0.0
449,283.42,284.055,282.36,283.16,281.3784055684473,67.49052053103026,3.6499999999999773
450,283.49,284.16,281.77,282.1,281.4053774632815,52.41728826326271,0.0
451,282.94,284.17,282.05,283.9,281.5178365636273,41.597630038659275,0.0
452,282.35,282.54,280.16,281.78,281.52102166947714,53.11282702140131,0.0
453,283.38,285.04,283.36,284.06,281.5726878738536,46.240464580800705,0.0
454,283.76,285.5601,283.37,285.06,281.63526722390606,58.96053518185886,5.400099999999952
455,285.58,285.97,285.06,285.67,281.688839030512,60.67761295479395,0.0
456,286.26,287.31,285.7135,286.34,281.73797251277267,63.865742955555426,0.0
457,285.89,286.76,285.575,286.17,281.7823936332653,64.16973230601658,0.0
458,285.94,286.94,285.43,285.79,281.82298847553,61.280259927088494,0.0
459,286.46,287.67,286.38,287.51,282.2891637510453,56.66741620338563,2.6100000000000136
460,288.86,289.9,288.68,289.78,283.6086709356975,63.014046738207256,0.0
461,290.3,290.4175,289.4,289.92,284.53744185620855,91.9102061193128,0.0
462,290.16,291.74,289.8854,291.48,287.0814194159439,91.70360969081233,0.0
463,290.94,291.36,289.63,290.3,287.73863614148917,81.87210181784978,0.0
464,289.84,290.81,289.29,290.31,288.208493440388,75.66597788169227,3.0600000000000023
465,290.82,290.86,289.03,289.34,288.51814369714066,61.458119890652725,0.0
466,289.55,291.58,289.55,290.91,288.56605799615545,47.44516018943184,0.0
467,290.98,291.69,290.825,291.22,288.70247465903367,54.383674238444044,0.0
468,292.64,293.94,291.2363,293.58,289.4976724418024,70.02069205259646,0.0
469,293.17,293.22,291.81,291.99,289.7414168128145,82.57994888350166,4.910000000000025
470,291.41,291.5,290.37,291.02,289.80479138942457,60.46401364470008,0.0
471,291.53,291.65,290.4833,290.75,289.829771532375,56.12987021345897,0.0
472,290.89,292.24,289.41,289.88,289.83032773979676,56.5321906726779,0.0
473,290.41,291.91,290.1,290.69,289.8348674876423,52.26087749765866,0.0
474,290.01,291.28,289.95,290.72,289.8396950780919,59.28492733634971,2.829999999999984
475,292.12,292.93,290.98,291.73,289.9242663669335,53.75783810020217,0.0
476,291.57,292.355,291.14,291.56,289.94448080161663,59.327819354009144,0.0
477,292.74,293.21,291.32,291.72,289.96261238538284,54.167649630716454,0.0
478,291.22,291.24,287.66,289.44,289.8910594112455,55.12710836061532,0.0
479,289.65,290.27,286.22,287.82,289.60583442619946,32.617550092824004,6.989999999999952
480,287.06,288.22,285.5,287.82,289.40970669653456,15.525753788912468,0.0
481,287.43,288.86,286.77,287.4,289.17980953469544,15.255846060919964,0.0
482,286.91,286.91,277.88,278.3,286.33333270744487,0.0,0.0
483,277.15,278.9,270.36,272.17,281.2754736772212,0.0,0.0
484,276.86,277.09,272.37,275.95,280.31344506412364,0.0,18.5
485,275.54,277.04,274.3,274.4,278.95977323407124,22.588733292173885,0.0
486,276.56,280.82,276.07,280.4,279.0735038626646,20.737534099531587,0.0
487,280.44,281.15,277.56,280.45,279.1844658869764,38.42045249686212,0.0
488,279.41,280.07,274.97,276.4,278.9260524484183,38.52051449458551,0.0
489,277.16,279.3,275.47,276.25,278.7047074473162,31.52696351894558,6.849999999999966
490,277.0,277.36,274.41,275.01,278.36756714385143,31.41487979015342,0.0
491,270.87,274.87,268.61,273.61,277.90219658753404,29.572296017955125,0.0
492,273.33,273.76,264.7,265.32,276.7395970729398,28.868591996382918,0.0
493,267.31,271.81,266.23,270.08,276.66650720626865,21.057087029031393,0.0
494,265.92,271.0,262.29,265.33,275.8831639925745,33.1446427692657,15.069999999999993
495,268.81,270.25,259.85,263.86,275.0587105208543,28.597682271303555,0.0
496,263.73,268.12,263.12,267.77,274.32428055480824,30.568026705940184,0.0
497,270.71,273.23,270.12,270.63,274.10369651530556,42.57763058296637,0.0
498,271.64,273.73,270.38,273.51,274.09523324583904,45.491398133909854,0.0
499,274.75,275.23,269.59,271.89,274.0497329979061,52.00550525793548,15.379999999999995
500,272.48,274.01,271.35,273.39,274.0439423170653,44.40542066673058,0.0
501,273.36,275.3,273.25,275.12,274.0529396940309,41.25259935886619,0.0
502,277.55,281.1,277.08,281.01,274.9832882720103,54.63474159079788,0.0
503,280.11,281.22,279.22,280.5,275.4662270424944,64.38234890095731,0.0
504,279.0,279.24,276.18,277.76,275.76779921069175,64.29041146431854,9.870000000000005
505,277.24,277.46,271.99,272.57,275.5735956416195,58.86797603429388,0.0
506,273.06,275.325,271.25,272.06,275.4766607018317,54.333676320655506,0.0
507,274.18,274.61,268.45,270.2,275.446888577722,49.54854763197334,0.0
508,268.76,273.54,267.0102,273.02,275.4326399685086,49.43932764524679,0.0
509,271.74,274.75,271.21,273.73,275.41137972111346,44.15204816593036,10.449799999999982
510,263.37,265.1613,258.62,264.07,270.5451352435598,19.106590343814148,0.0
511,267.62,267.87,262.48,264.13,270.4302931984595,39.981698602612,0.0
512,267.45,269.0,265.37,265.46,270.3537678277143,43.298705918248814,0.0
513,266.45,267.49,264.12,265.37,269.9075891454979,45.91811203088316,0.0
514,262.92,264.03,259.85,260.47,268.7129717478067,46.976275181018636,10.379999999999995
515,252.76,255.95,251.69,254.38,245.48578994913606,49.67272635976304,0.0
516,256.86,257.31,254.0,256.77,246.49069242912898,55.20261740027045,0.0
517,257.56,258.91,256.19,257.97,248.8930558360219,58.39686757919332,0.0
518,256.31,259.16,255.5,258.88,250.238338021919,62.541848926076305,0.0
519,257.65,259.0098,257.03,258.98,251.27391466887363,66.99059390764847,7.470000000000027
520,263.38,263.83,261.79,263.76,261.20170560038645,74.48077195659472,0.0
521,263.93,264.55,262.48,263.41,261.35810554418254,62.72186202072345,0.0
522,265.09,268.52,264.25,267.58,261.8872230760415,59.85480195797733,0.0
523,267.5,270.47,267.27,269.93,262.72371326508613,69.17760771257115,0.0
524,270.13,271.2,269.18,270.06,263.3366913633602,82.46711665142602,9.409999999999968
525,270.14,272.03,269.36,271.96,263.89485009295413,82.64006703205033,0.0
526,272.47,273.44,271.88,273.1,265.9816822758044,77.4155071727068,0.0
527,272.8,273.34,271.92,272.74,267.31622190005027,78.74339433142129,0.0
528,270.93,271.55,268.29,270.14,267.56122051190516,75.52816146160716,0.0
529,268.72,270.58,267.83,270.47,267.7408379367521,59.27104662859656,5.610000000000014
530,280.69,281.31,279.43,279.52,276.0013744054857,74.89985761787776,0.0
531,279.13,280.3,278.9,279.32,276.79956730633427,74.76283038204221,0.0
532,278.53,279.59,277.48,279.2,277.1992015617736,74.26579614183419,0.0
533,278.97,279.45,278.32,278.68,277.3544437631851,73.97684258117047,0.0
534,280.44,280.88,278.82,280.42,277.9464889528459,76.63836968889622,3.829999999999984
535,281.65,281.87,276.84,279.4,278.01854311574704,81.08591828258135,0.0
536,279.55,279.76,278.41,279.02,278.0431812383493,67.436806516921,0.0
537,279.16,279.16,276.97,277.33,278.02945061993455,62.46314581920945,0.0
538,276.84,276.99,274.07,275.01,277.89838969594604,26.107477779562444,0.0
539,272.92,274.65,272.42,274.46,277.4007288426354,16.000470325406454,9.449999999999989
540,275.24,278.62,275.23,278.44,277.41482412235376,14.977104696960325,0.0
541,279.09,280.07,278.85,279.49,277.4256334412403,50.3975638665316,0.0
542,280.49,283.3052,280.3,281.34,277.5135353462201,60.17139683509532,0.0
543,281.33,281.84,280.6662,281.16,277.61364295540056,70.44507153036874,0.0
544,280.56,282.21,280.33,281.31,277.6545570289603,60.11599676193286,8.075199999999995
545,284.7,286.16,284.4,285.83,280.2207210639326,57.54769785708248,0.0
546,286.04,286.23,285.09,285.97,280.3952858475512,86.87196811965276,0.0
547,287.33,287.76,285.75,286.42,280.6798437074423,65.53320350693673,0.0
548,286.8,287.459,286.01,287.18,280.83098687734275,66.5239670171349,0.0
549,287.95,288.63,287.6,288.57,282.8211265021928,67.47448705395459,4.230000000000018
550,289.17,290.435,289.07,290.27,288.43202939092146,70.47864398001305,0.0
551,290.68,293.14,290.42,292.88,288.93975160885344,73.82420170222619,0.0
552,292.76,293.16,292.07,292.23,289.53878800774385,86.21309502070501,0.0
553,292.12,292.78,290.73,292.05,289.8849982793898,73.06547368966773,0.0
554,292.12,293.49,291.2401,293.41,290.5249555396734,68.97899807671396,4.420000000000016
555,293.53,294.45,293.41,293.87,290.99808880327816,74.24929131902459,0.0
556,293.52,294.34,291.92,294.02,291.4975618750476,82.07770540347146,0.0
557,294.76,294.95,291.8,291.81,291.5069237197202,81.4255674898915,0.0
558,291.68,292.7,289.52,291.18,291.49640546178915,58.94683160218305,0.0
559,292.8,294.34,291.2998,294.03,291.69116836087807,49.5680714258242,5.430000000000007
560,289.24,293.31,288.9,292.82,291.73159844528857,65.11065913223041,0.0
561,290.15,290.81,285.81,287.93,291.45689978080367,47.17362994777175,0.0
562,287.56,289.43,286.87,287.53,291.18760150240036,22.34777177812414,0.0
563,285.2,287.33,283.3,286.66,290.8314778771365,20.77810934937753,0.0
564,285.64,288.94,282.3,288.1,290.6232153738288,32.853082883732014,11.009999999999991
565,282.39,283.49,279.93,280.86,288.8812827718334,36.63115559594465,0.0
566,282.01,285.1,281.85,283.4,288.29196197750565,21.941331400329005,0.0
567,281.6,285.77,281.36,285.06,288.11226281094446,32.1013513029047,0.0
568,285.83,289.21,285.76,287.7,288.10348395180125,36.094997355218766,0.0
569,285.13,288.6,285.1207,285.84,287.9459990918327,43.78566980964312,9.279999999999973
570,284.06,285.962,283.12,283.95,287.6447972875104,39.71910715478216,0.0
571,285.83,286.93,285.55,286.51,287.6330990775951,37.67899901973239,0.0
572,285.43,286.69,285.1,285.63,287.6075054464099,45.61609916091772,0.0
573,283.16,283.21,280.57,282.14,287.45245746492014,40.52895731342305,0.0
574,283.75,284.2,282.09,282.78,287.28265089182025,34.72636466930048,6.360000000000014
575,275.3,276.5521,273.09,274.57,282.55219320129555,31.546960902258732,0.0
576,277.11,280.68,276.62,280.53,282.5048232191432,26.230160732047437,0.0
577,282.34,282.99,280.32,282.96,282.5160334964315,53.509485716636604,0.0
578,283.29,285.55,282.57,284.8,282.53263731253395,67.93435123377478,0.0
579,285.95,288.85,285.74,287.65,282.7498024526776,77.79168250382644,15.760000000000048
580,289.35,290.82,288.8734,288.97,283.04808599495016,63.19614376866754,0.0
581,290.95,291.4,288.1805,288.9,283.60604487757604,63.831504590167995,0.0
582,288.64,289.26,287.815,288.39,284.24754143904966,64.76422440551008,0.0
583,289.37,289.98,288.62,289.58,284.9872571617156,51.55078320435494,0.0
584,289.27,289.93,288.41,289.26,286.30134672002777,53.34199051518958,3.5849999999999795
585,289.53,290.22,289.18,289.37,287.41112446564836,51.53241790477724,0.0
586,291.38,293.57,290.99,292.4,289.132353144659,77.85121336369086,0.0
587,292.53,293.65,291.47,293.06,290.43357538364734,82.09783679703315,0.0
588,296.02,296.3093,293.1255,295.86,292.274063944801,92.47047496859366,0.0
589,294.14,295.52,293.76,294.0,292.53208009401266,95.70931478034338,7.129300000000001
590,294.18,294.58,293.47,293.64,292.6471430020922,80.93717357155938,0.0
591,293.67,293.73,290.64,290.76,292.60683463434435,76.7709019586822,0.0
592,291.78,292.31,290.345,290.47,292.5539677499074,57.94622071703002,0.0
593,291.29,292.06,290.89,291.5,292.52987811522087,52.21563299963012,0.0
594,292.57,293.55,292.01,293.0,292.5525525507788,54.57480184355579,4.234999999999957
595,297.01,298.2579,296.22,296.82,293.700094364322,74.06517944873522,0.0
596,295.51,297.52,295.48,297.19,293.86725668509234,62.0786884873675,0.0
597,298.4,299.66,297.78,298.61,294.8107654762353,68.5985994432111,0.0
598,299.34,299.58,298.2,299.31,295.84901527765163,63.61895827070666,0.0
599,299.86,300.73,299.51,300.65,296.97730902748935,70.32235546477892,5.25
600,301.12,301.13,300.19,300.75,297.78618248485924,74.82189502267089,0.0
601,300.64,300.88,299.44,299.71,297.9665705580401,84.03182752319039,0.0
602,299.77,299.93,297.74,297.74,297.9624788586358,75.78855223715914,0.0
603,297.18,299.25,296.7,298.83,297.9662946029478,60.47907184363583,0.0
604,300.01,300.07,296.96,297.17,297.95219301627907,62.494382975426646,4.430000000000007
605,297.61,298.5,297.04,297.9,297.95135216094474,48.41260809184835,0.0
606,299.15,300.03,298.22,300.03,298.03863835718727,50.71161022883712,0.0
607,299.16,301.44,299.09,301.44,298.18093929000435,56.56869781859327,0.0
608,300.97,301.0,299.11,300.0,298.1979488567382,62.88488075632127,0.0
609,300.77,302.23,300.62,302.01,298.2573406083609,58.185923217071256,5.189999999999998
610,301.85,302.01,300.85,301.46,298.2862375910391,64.70508906822742,0.0
611,299.9,301.17,299.49,300.72,298.315053066927,59.79307490735218,0.0
612,300.98,301.2,295.2,297.43,298.3098165903489,54.709161256673276,0.0
613,297.56,300.87,293.96,294.84,298.15725324077823,27.309102907236166,0.0
614,293.86,294.12,290.9,292.62,297.87781658711174,13.475582291179677,11.110000000000014
615,288.07,288.21,281.72,283.82,295.6147904883428,0.0,0.0
616,285.93,288.04,284.28,287.8,294.7274553118349,0.0,0.0
617,284.4,288.82,282.04,287.97,293.7567225255042,29.92893212132003,0.0
618,289.62,293.62,289.01,293.62,293.751652233001,31.332492427434445,0.0
619,292.59,293.24,289.65,291.62,293.59263043572616,45.63166615564077,11.899999999999977
620,289.9,291.6052,287.02,288.07,293.0656062646988,40.24358542235696,0.0
621,287.78,294.15,287.36,292.55,293.04529945497427,33.603044141010145,0.0
622,288.05,292.4644,283.76,283.9,292.4361749006938,44.72564765795907,0.0
623,284.89,285.64,282.39,284.65,292.06966282277057,32.19502470672785,0.0
624,286.49,289.33,284.7138,288.85,292.02462537520023,33.97582584884772,11.759999999999991
625,292.23,293.08,291.44,292.33,292.0372527971179,42.42441000659025,0.0
626,291.78,292.36,289.95,290.09,292.0163031352328,49.93768170085612,0.0
627,292.47,292.86,291.72,292.45,292.02441026287676,48.02016583250043,0.0
628,293.24,293.93,290.4,292.36,292.02703126140324,53.15996159540548,0.0
629,290.95,292.76,283.47,284.85,291.81029366258923,59.779740719472436,10.45999999999998
630,287.24,288.0,285.58,288.0,291.7938675343134,42.98054696528777,0.0
631,289.55,289.95,286.03,286.87,291.6574823047633,48.60490116146097,0.0
632,286.1,289.07,285.25,288.89,291.5716673814765,42.68949342954665,0.0
633,291.77,293.16,290.61,292.58,291.62243207023766,48.128942478693304,0.0
634,294.21,294.2399,291.42,292.45,291.6406909334072,57.40602913164702,8.989899999999977
635,299.8,301.1378,299.45,300.16,298.60672235123326,85.36446998447795,0.0
636,299.91,301.02,299.75,300.92,299.31104849331837,62.704837761315595,0.0
637,300.47,301.22,298.24,301.1,299.7835006504077,62.01931006964075,0.0
638,301.5,302.63,300.7103,301.08,300.0002785377527,62.13426554625237,0.0
639,300.34,300.67,297.41,298.28,299.9889184446791,79.33078354406571,5.21999999999997
640,297.57,299.0,297.27,298.21,299.9813442735203,61.57502314485637,0.0
641,299.41,299.84,294.81,295.87,299.82562313495123,15.226804785525644,0.0
642,295.94,298.11,294.33,297.62,299.71744044900214,9.12437579839738,0.0
643,297.62,297.86,295.45,297.0,299.4185367997076,43.347295330718524,0.0
644,297.87,297.9465,293.69,295.4,298.8563720319214,40.02350181725436,6.149999999999977
645,295.98,297.55,295.92,296.77,298.73432160333005,33.71870526787099,0.0
646,297.67,298.455,293.0,293.24,297.9056411801801,37.4996237443358,0.0
647,291.49,291.51,286.64,288.06,295.71423625220166,25.536591740815183,0.0
648,287.81,290.45,284.82,290.42,295.02270397395256,15.981780679134445,0.0
649,291.21,294.63,290.82,294.35,295.0035962369329,28.253043986086766,13.634999999999991
650,293.5,295.26,292.77,293.08,294.9315765515496,41.85778861000394,0.0
651,291.03,291.85,288.49,288.53,294.5826433957669,38.92921264894435,0.0
652,290.78,292.3,288.6559,291.27,294.4429529692677,31.126940805645447,0.0
653,291.14,294.21,291.0,293.24,294.41802317402113,40.898165514676144,0.0
654,296.28,298.74,296.1448,296.28,294.43060872568657,45.99957568262366,10.25
655,295.93,296.67,295.57,295.95,294.44072602316623,54.718560670352964,0.0
656,297.05,299.7,296.97,298.88,294.59187391068525,52.47432643367531,0.0
657,298.4,299.16,297.92,298.4,295.00241643245,59.162654474748976,0.0
658,299.7,300.24,298.515,299.28,295.40217513500534,59.53174463998373,0.0
659,298.71,299.395,296.99,297.97,295.4819874464702,60.262278413561184,4.670000000000016
660,299.48,300.21,298.935,299.99,295.81059894116026,51.51508767432869,0.0
661,300.63,300.9,298.91,299.01,296.43804095261896,54.31928681700287,0.0
662,298.74,299.94,298.495,299.88,297.02964661763554,51.719596430320024,0.0
663,300.88,301.07,299.4601,300.37,297.528885710032,64.54200589479055,0.0
664,299.74,302.2,299.6806,301.6,298.0067111098062,68.23974065899903,3.704999999999984
665,302.91,303.85,302.91,303.3,298.88728337277723,81.6920743015572,0.0
666,303.03,304.23,302.86,303.21,299.3409252252623,82.73128574320435,0.0
667,303.42,304.55,301.99,304.14,300.08474917663204,80.6975148827531,0.0
668,304.11,304.13,301.73,303.33,300.3735848158138,80.20938382072868,0.0
669,304.92,306.19,304.74,306.14,301.6849832088942,74.20021302559365,4.4599999999999795
670,307.87,308.0,306.96,307.37,302.9059253051477,78.49213418464844,0.0
671,307.58,307.9195,306.71,307.03,304.04021895554024,82.38419508578622,0.0
672,307.06,307.4,306.06,307.1,304.8445633103488,78.90311830261648,0.0
673,308.6,309.65,307.66,308.18,305.75182212165964,83.65023197885213,0.0
674,307.82,309.0036,307.03,308.94,306.5960806601641,84.25830436645958,3.589999999999975
675,307.43,308.94,307.27,308.35,306.89617138887184,89.62166350776562,0.0
676,308.75,309.99,307.7,309.0,307.30461501149307,82.38656938007742,0.0
677,307.9,309.54,307.66,309.1,307.61889237140406,76.11323634749239,0.0
678,308.77,309.64,308.09,309.55,308.15736196906937,75.28214122232289,0.0
679,310.98,311.84,310.26,311.79,309.130326128664,81.97461445324787,4.569999999999993
680,314.41,315.18,313.8,313.88,312.62758853714627,60.42492056731854,0.0
681,313.8,314.55,312.81,313.53,312.63214658676884,56.078342509054195,0.0
682,314.05,314.7,313.4393,314.42,312.64310070568143,56.50268113614528,0.0
683,314.45,317.99,314.17,317.13,312.7142037965677,60.60375184077499,0.0
684,316.88,318.67,316.02,317.32,312.86959468477943,67.66379529031872,5.860000000000014
685,320.44,323.73,320.36,323.64,322.36834940116154,61.876557560071646,0.0
686,323.02,323.54,322.24,322.73,322.3777434959355,63.35952117412933,0.0
687,322.99,325.78,322.67,324.45,322.4661834004244,57.71449755403103,0.0
688,326.2,326.73,325.52,326.65,322.77126502100316,64.08981429215228,0.0
689,327.36,327.46,325.2,325.71,322.8611648108031,69.07504335398534,7.099999999999966
690,323.05,325.12,322.66,323.5,328.6190348076876,39.29076530178294,0.0
691,325.06,327.85,323.6038,326.89,328.6015301202423,8.744540941382283,0.0
692,328.4,328.63,326.4,326.62,328.584333915768,34.32542809217773,0.0
693,324.37,327.91,323.54,327.68,328.57828311365,45.82685561045319,0.0
694,326.97,327.17,320.73,321.73,327.8408244499371,50.8221154486543,7.899999999999977
695,323.35,326.16,323.22,324.12,327.55847263955707,32.52622028537472,0.0
696,328.07,330.01,327.72,329.06,327.5783812781943,41.03582106813476,0.0
697,332.29,333.09,330.67,332.86,327.6256709710856,67.12801156095799,0.0
698,333.98,334.49,332.8,333.98,327.7000866707946,72.79895132225866,0.0
699,332.81,333.9941,331.6,332.2,327.7802022769337,59.71175439252428,11.269999999999982
700,323.17,333.5623,321.24,322.42,333.371597837009,17.009363073306375,0.0
701,323.96,324.61,311.69,312.65,328.56675372311196,5.301120520234051,0.0
702,314.19,318.11,310.7,311.5,324.1907277846817,0.0,0.0
703,305.45,311.5637,297.51,297.51,314.32458957943925,0.0,0.0
704,288.62,297.892,285.54,296.26,307.61915547364646,0.0,48.02229999999997
705,298.0,309.16,294.46,309.09,307.81366225266095,6.454283629734832,0.0
706,309.55,313.84,297.57,300.24,306.59799030657024,31.251164007972847,0.0
707,306.11,313.1,303.33,312.86,307.0390373983353,24.866575884450356,0.0
708,304.95,308.47,300.01,302.46,306.6054082388572,40.47971962933282,0.0
709,293.08,298.78,290.23,297.46,305.7034218134601,33.992825865850875,23.609999999999957
710,275.6,284.19,273.45,274.23,301.6841317743733,31.61334723247188,0.0
711,284.76,288.52,273.5,288.42,301.1241491647119,22.429488260306698,0.0
712,280.73,281.94,270.88,274.36,299.3617292550458,34.502229177037904,0.0
713,256.05,266.66,247.68,248.11,294.8809452208951,31.0958370172294,0.0
714,263.34,271.4754,248.5237,269.32,294.1101556975525,24.194271833023194,40.839999999999975
715,255.68,262.43,253.53,261.65,266.7949321591855,45.450376346202226,0.0
716,260.7,263.33,256.22,257.75,266.70807307083925,52.0108125106633,0.0
717,247.95,257.6591,243.9,246.15,266.4741107513723,55.47103098358538,0.0
718,245.2,252.68,244.59,251.83,266.1959951034034,44.17658783584123,0.0
