,SPY_open,SPY_high,SPY_low,SPY_close,MI,BBANDS Upper,BBands Lower,weekly_range
298,249.87,249.98,249.185,249.39,24.186495044525735,252.01248455295246,243.34451544704763,0.0
299,249.06,249.63,249.02,249.44,23.760999574131578,251.98334240400345,243.91865759599648,1.2700000000000102
300,249.16,249.5532,248.08,248.93,23.503874971726045,251.88967812249962,244.44932187750044,0.0
301,249.45,249.7,248.805,249.08,23.335336164008712,251.7225342538421,245.06746574615786,0.0
302,249.89,250.49,248.87,250.05,23.27126982391197,251.6077614194117,245.70223858058836,0.0
303,249.73,250.44,249.63,250.35,23.266864187801943,251.6383207562178,246.10567924378216,0.0
304,250.37,251.32,250.13,251.23,23.303990760883316,251.93541516657314,246.18258483342692,3.2399999999999807
305,251.5,252.32,251.2926,252.32,23.36248822830195,252.44344700368842,246.12255299631155,0.0
306,252.48,252.89,252.23,252.86,23.387128972224577,252.78661618537808,246.4593838146219,0.0
307,252.72,253.44,252.56,253.16,23.30473205196467,253.2023025933835,246.6696974066165,0.0
308,253.54,254.68,253.196,254.66,23.30938637158987,253.89608435435207,246.75491564564794,0.0
309,254.16,254.7008,253.85,254.37,23.26704044153552,254.2647397977237,247.1652602022763,3.4081999999999937
310,254.65,254.7,253.65,253.95,23.338328119155047,254.70573273870804,247.19826726129196,0.0
311,254.59,255.05,253.98,254.62,23.28362227257879,255.24643797037186,247.11456202962813,0.0
312,254.53,255.02,254.32,255.02,23.24963881355762,255.801676079649,247.044323920351,0.0
313,254.68,255.06,254.365,254.64,23.248025967163105,256.20676566851296,247.09423433148712,0.0
314,255.15,255.27,254.64,254.95,23.264369285128446,256.56750819205035,247.30949180794968,1.6200000000000045
315,255.2,255.51,254.82,255.29,23.249427600502294,256.9530036450872,247.48099635491278,0.0
316,255.24,255.52,254.98,255.47,23.25810083812501,257.31653641077673,247.6674635892232,0.0
317,255.92,255.95,255.5,255.72,23.272902741551643,257.6624770156913,247.8875229843087,0.0
318,254.83,255.83,254.35,255.79,23.479916031372806,257.88642435695107,248.30357564304887,0.0
319,256.73,257.14,255.7744,257.11,23.782518302214683,258.26596290352154,248.69103709647854,2.789999999999992
320,257.51,257.51,256.02,256.11,24.1353719073489,258.2510526923765,249.42394730762354,0.0
321,256.56,256.83,256.15,256.56,24.42463340326353,258.1720436894134,250.25095631058667,0.0
322,256.23,256.31,254.0,255.29,24.80206968523987,257.93700157468663,251.00999842531334,0.0
323,256.01,256.3,255.48,255.62,25.051699723849136,257.63537776767845,251.8386222323216,0.0
324,256.47,257.89,255.6254,257.71,25.45353405027325,257.74988472281603,252.372115277184,3.8899999999999864
325,257.09,257.6,256.41,256.75,25.634013821623892,257.7406282995002,252.82437170049985,0.0
326,257.21,257.44,256.805,257.15,25.690199976904886,257.80944778034086,253.1845522196591,0.0
327,258.1,258.43,257.07,257.49,25.647110963253898,257.9126986578759,253.51430134212407,0.0
328,257.43,257.75,256.19,257.59,25.699358397828675,258.15211003684675,253.56788996315322,0.0
329,257.82,258.5,257.3,258.45,25.701793481747682,258.5182585974421,253.60974140255783,2.3100000000000023
330,258.31,259.0,258.22,258.85,25.643373382181643,258.85141410349394,253.76658589650614,0.0
331,259.0,259.35,258.09,258.67,25.66931992834722,259.13145801492317,253.89154198507683,0.0
332,258.46,259.22,258.15,259.11,25.688744458879533,259.4802865263862,253.95171347361386,0.0
333,257.74,258.39,256.36,258.17,25.73274466743828,259.5472821795794,254.23771782042056,0.0
334,257.71,258.2926,257.37,258.09,25.746474952812946,259.58949979278106,254.50950020721888,2.990000000000009
335,257.32,258.59,257.27,258.33,25.76047474380994,259.66071917431685,254.74228082568314,0.0
336,257.44,257.85,256.52,257.73,25.77217043694945,259.64293724415313,254.986062755847,0.0
337,256.62,257.22,255.63,256.44,25.872865091647352,259.595920837349,255.10507916265098,0.0
338,257.52,259.04,257.4748,258.62,26.024587401632466,259.6792895988946,255.3047104011054,0.0
339,258.2,258.5882,257.77,257.86,26.124099236341777,259.71492998297475,255.34407001702522,3.410000000000025
340,265.6,266.38,265.4793,266.31,26.35104633071945,267.4902446695058,255.42275533049423,0.0
341,266.6,267.32,266.345,266.78,26.25331584472854,268.168897999336,255.589102000664,0.0
342,267.05,267.56,266.65,266.75,26.104196762431442,268.6606738645181,255.999326135482,0.0
343,267.09,267.22,265.6,265.66,26.023685890742858,268.6402317084289,256.94176829157107,0.0
344,265.54,267.04,265.39,266.51,25.869206170867134,268.91327710165626,257.4577228983437,2.170000000000016
345,273.32,274.1,272.98,273.92,24.99931164526279,272.89418078802646,263.34981921197357,0.0
346,274.43,275.25,274.081,274.54,24.535520565286475,273.972647203609,263.1743527963911,0.0
347,273.71,274.42,272.92,274.12,24.16460534568561,274.78694336857274,263.14105663142726,0.0
348,274.75,276.12,274.56,276.12,23.928388820371158,275.97048943765355,262.8915105623464,0.0
349,276.43,278.11,276.0819,277.92,23.92883244424427,277.41307971529847,262.5659202847016,5.189999999999998
350,285.99,286.43,284.5,284.68,26.165773683132247,288.63053636147794,266.12946363852205,0.0
351,283.2,284.736,281.22,281.76,26.39592377681344,288.3708484532126,267.8791515467875,0.0
352,282.75,283.3,280.68,281.9,26.662899387391022,288.148378433012,269.414621566988,0.0
353,281.1,283.06,280.68,281.58,26.953410412124427,287.9128095520808,270.7611904479192,0.0
354,280.0,280.23,275.41,275.45,27.397468211037847,287.5290181578663,271.5289818421337,11.019999999999982
355,273.47,275.85,263.31,263.93,28.344037268356388,289.3706324352167,268.73836756478335,0.0
356,259.73,269.7,258.7,269.13,29.145108036937877,289.8316639328975,267.79833606710247,0.0
357,268.46,272.36,267.58,267.67,29.621778767629053,290.4369613037027,266.5060386962973,0.0
358,268.0,268.17,257.59,257.63,30.05564648037726,292.7390321954785,262.5549678045216,0.0
359,260.94,263.61,252.92,261.5,30.433546360252723,293.64675629837694,260.18524370162316,22.930000000000035
360,275.9,278.01,275.26,277.9,28.804463291499587,286.37213347225725,257.3038665277428,0.0
361,278.11,278.92,274.36,274.43,28.557034212156296,284.6232504627037,258.02774953729624,0.0
362,275.65,276.19,271.29,271.65,28.452970032322554,283.183436756055,258.45656324394497,0.0
363,271.5,273.17,266.0,267.7,28.38485821057519,281.37658029656166,258.84341970343837,0.0
364,265.75,269.72,264.82,269.08,28.34998115453955,279.3752684759436,259.59473152405644,14.100000000000023
365,267.75,272.89,267.61,272.19,28.284455840774736,278.900892585149,259.743107414851,0.0
366,273.28,273.39,271.18,272.88,28.158600864000906,279.1213103510513,260.4176896489487,0.0
367,270.39,273.18,270.2,272.78,27.90008218141349,279.39329473725473,260.51070526274526,0.0
368,273.52,274.24,272.42,274.1,27.593568510515233,279.8248774702327,260.7221225297672,0.0
369,275.69,278.87,275.34,278.87,27.345788766185738,279.604932552283,263.06606744771693,11.259999999999991
370,279.2,279.91,278.0801,278.52,26.912045183008978,279.6588019070019,264.71419809299806,0.0
371,279.84,280.41,276.03,276.72,26.09642005952881,279.7505432826555,265.7604567173446,0.0
372,277.81,278.02,274.67,275.3,25.25661981941533,279.5272832321039,266.9137167678961,0.0
373,275.85,276.61,274.43,275.0,24.648739920634235,279.60322037353365,267.3787796264663,0.0
374,274.45,275.39,274.14,274.2,23.94607165811788,279.665537502889,267.43346249711095,6.270000000000039
375,262.56,263.13,254.67,257.47,24.63504535753655,283.310335761405,255.72066423859508,0.0
376,258.92,261.31,256.84,260.77,24.939132401049974,283.210566436789,254.678433563211,0.0
377,256.76,264.355,256.6,263.56,25.23433192540777,282.8120062372249,254.14499376277516,0.0
378,265.55,266.64,264.32,265.64,25.331063268641167,282.3592545169224,253.8837454830775,0.0
379,263.42,265.11,258.0,259.72,25.366430112753473,281.8202768561462,252.98472314385384,11.969999999999999
380,267.28,267.89,265.35,266.57,24.722134231404297,271.53525179899395,257.14674820100606,0.0
381,267.76,267.9762,261.28,262.98,24.80019889087237,271.4438666412786,257.02513335872135,0.0
382,262.94,264.13,260.85,263.63,24.938795722150424,271.3984382725465,257.37356172745353,0.0
383,264.86,267.2452,264.29,266.31,25.02261067582413,271.42875615054476,257.9912438494552,0.0
384,267.0,267.34,265.5,266.56,24.896849359235684,271.6056373689713,258.15536263102865,7.126199999999983
385,267.26,267.89,264.43,264.51,24.65004609517314,270.99214500002114,259.4728549999788,0.0
386,263.87,265.1,262.11,264.98,24.377760902558652,270.8103049200894,260.0756950799107,0.0
387,264.77,265.68,262.76,263.2,24.031945022502214,270.8212306532532,260.0287693467468,0.0
388,262.28,263.36,259.05,262.62,23.871720623191997,270.81204981825067,259.73595018174933,0.0
389,261.52,266.7892,261.15,266.02,23.843960297995483,270.4752337234265,260.70276627657347,8.839999999999975
390,266.91,268.02,266.11,266.92,23.625328740803752,270.2947475760138,261.4752524239862,0.0
391,266.48,267.325,265.15,266.92,23.44024611497513,270.3921746048001,261.55482539519977,0.0
392,267.67,269.865,267.09,269.5,23.20666741360404,270.8173108654084,261.70368913459157,0.0
393,270.34,272.39,270.22,272.02,23.087663978127658,271.79325723201856,261.33674276798143,0.0
394,272.25,273.15,271.58,272.85,22.863496507253664,272.8326095176191,261.06739048238086,8.0
395,273.34,274.08,272.36,272.98,22.651579582269516,273.70502614801836,260.75997385198167,0.0
396,271.52,271.61,270.03,271.1,22.49952047072914,273.8500928333724,260.7059071666275,0.0
397,271.11,272.76,271.11,272.24,22.420322440147924,274.1749829650012,260.5660170349989,0.0
398,271.93,273.23,271.13,272.01,22.434008344616373,274.6148010361359,260.4381989638641,0.0
399,271.61,272.03,270.93,271.33,22.39007989587575,275.03424452390817,260.4907554760918,4.050000000000011
400,272.99,273.98,271.3512,273.37,22.46569149511501,275.76487251975607,260.440127480244,0.0
401,273.94,274.25,272.24,272.61,22.58152044542948,276.09991266299875,261.06808733700126,0.0
402,271.19,273.39,270.99,273.36,22.78229380689597,276.4953075643984,261.6456924356016,0.0
403,272.95,273.22,270.78,272.8,23.009296324263836,276.87887318803985,261.9111268119601,0.0
404,272.15,272.86,271.58,272.15,23.10111543156444,277.1300538464837,262.21894615351636,3.4700000000000273
405,274.51,275.185,274.26,274.9,23.250690876130612,275.88370334097516,267.43929665902493,0.0
406,275.02,275.53,274.18,275.1,23.15822857136543,275.92779916418374,268.2132008358162,0.0
407,275.9,277.52,275.09,277.4,23.13809753320474,276.3518365426378,268.8371634573623,0.0
408,277.98,278.28,276.34,277.37,23.131851992161653,277.0192234005528,268.9567765994472,0.0
409,276.78,278.25,276.66,278.19,23.038088382723675,277.9170822143859,268.67591778561405,4.099999999999966
410,278.42,279.37,278.31,278.56,22.785962993297616,278.7585934744673,268.40540652553267,0.0
411,279.05,279.33,278.19,278.92,22.62148574454161,279.56654835721736,268.1914516427827,0.0
412,279.21,279.48,277.8,278.03,22.55303357093014,280.0430902951307,268.4079097048693,0.0
413,279.01,279.33,278.0599,278.73,22.48406690225902,280.6198218130352,268.48017818696485,0.0
414,276.65,277.51,275.35,277.13,22.530840847743296,280.85661249617243,268.75538750382765,4.1299999999999955
415,275.47,276.7,274.95,276.56,22.64739075738917,280.9348651398306,269.2001348601694,0.0
416,273.98,275.75,273.53,275.5,22.844459276004397,280.98871961580386,269.3592803841961,0.0
417,276.27,276.72,275.59,275.97,22.997408595045222,281.0377439327322,269.64625606726776,0.0
418,275.98,275.98,273.68,274.24,23.22407481790985,281.03064310557903,269.741356894421,0.0
419,275.67,275.785,274.49,274.74,23.37029164599821,281.0058943594052,269.9601056405948,3.1900000000000546
420,273.45,273.6162,269.1,271.0,23.810009314908772,281.1159073482801,269.7350926517198,0.0
421,271.61,272.56,270.79,271.6,24.073626395268242,280.7268901631534,270.3821098368466,0.0
422,272.27,273.865,269.18,269.35,24.48069396031018,281.1291697085226,269.6538302914775,0.0
423,269.26,271.75,268.49,270.89,24.811646679355825,281.134874126151,269.64312587384904,0.0
424,272.08,273.66,271.1495,271.28,25.02615762457245,281.25957832153625,269.2864216784638,5.375
425,276.56,277.96,276.5,277.9,25.38196648749235,280.8341938030171,268.334806196983,0.0
426,278.4,279.01,278.08,278.9,25.37851266545595,280.89839739808394,268.30460260191603,0.0
427,277.17,278.04,276.52,276.86,25.377241895201557,280.56100000541704,268.435999994583,0.0
428,278.29,279.43,277.6,279.37,25.31399810170309,280.8189419154067,268.3120580845934,0.0
429,279.19,279.93,278.66,279.59,25.20801323026271,280.9929689017792,268.2240310982208,3.430000000000007
430,279.66,279.803,278.84,279.34,25.07809622394687,281.3586223735275,268.07937762647236,0.0
431,278.48,280.91,278.41,280.47,25.1035324492695,281.9977953229036,267.83120467709637,0.0
432,280.57,281.18,280.06,281.06,25.1152778396049,282.7902943475233,267.5947056524767,0.0
433,280.31,280.74,279.46,280.0,25.081996445652905,283.2866518790643,267.5013481209357,0.0
434,279.8,280.48,279.5,279.68,25.02834397812035,283.76349382930766,267.56850617069233,2.769999999999982
435,279.46,280.43,279.06,280.2,24.91411185098459,284.2698403569218,267.60815964307824,0.0
436,281.79,282.56,280.63,281.61,24.856527986025,284.8273100254155,268.1116899745846,0.0
437,281.37,284.37,281.28,284.01,24.903923752329806,285.76238084228106,268.417619157719,0.0
438,283.15,284.11,283.09,283.34,24.92514420378683,286.08175758098173,269.4972424190182,0.0
439,283.73,283.82,280.38,281.42,25.039598874233473,286.08436608166863,270.5476339183313,5.310000000000002
440,281.51,281.69,279.36,279.95,25.197579846576637,285.79905235606657,271.69994764393346,0.0
441,280.7,282.02,280.38,281.33,25.035639684188595,285.56030176684675,272.8856982331533,0.0
442,281.48,282.13,280.1315,280.86,24.95153273611939,284.73075847719883,274.7112415228012,0.0
443,279.44,282.58,279.16,282.39,24.80769420191186,284.24575699448815,276.12424300551186,0.0
444,282.55,283.6577,282.33,283.6,24.586949369464794,284.2628641580723,276.92513584192756,4.497699999999952
445,283.64,284.99,283.2015,284.64,24.414373757542766,284.7911548918837,277.07084510811626,0.0
446,285.4,286.01,285.24,285.58,24.174156224639233,285.5209160062776,277.00908399372236,0.0
447,285.39,285.91,284.94,285.46,23.92563104238175,285.8125337533993,277.5774662466007,0.0
448,285.54,285.97,284.915,285.07,23.704411047420788,286.20753878874945,277.7524612112505,0.0
449,283.42,284.055,282.36,283.16,23.508302538417148,286.2607575299412,278.0562424700588,3.6499999999999773
450,283.49,284.16,281.77,282.1,23.507244332400536,286.1793653283044,278.41363467169566,0.0
451,282.94,284.17,282.05,283.9,23.644152119566655,286.31400736237356,278.6219926376265,0.0
452,282.35,282.54,280.16,281.78,23.852062050652016,286.307762126585,278.70023787341506,0.0
453,283.38,285.04,283.36,284.06,24.014974223024716,286.37916614689175,279.03483385310824,0.0
454,283.76,285.5601,283.37,285.06,24.22980478803714,286.4997384453772,279.4522615546228,5.400099999999952
455,285.58,285.97,285.06,285.67,24.385942685303945,286.7146618022307,279.78433819776933,0.0
456,286.26,287.31,285.7135,286.34,24.437686615863193,287.12148244823527,279.8505175517647,0.0
457,285.89,286.76,285.575,286.17,24.491991969723106,287.41844987442016,279.7695501255798,0.0
458,285.94,286.94,285.43,285.79,24.564930906007405,287.6617371017875,279.7712628982125,0.0
459,286.46,287.67,286.38,287.51,24.65520496367858,288.15546566265033,279.8865343373496,2.6100000000000136
460,288.86,289.9,288.68,289.78,24.71227878395877,288.9362915388036,280.0887084611964,0.0
461,290.3,290.4175,289.4,289.92,24.66915477551313,289.71870928347,280.16529071653,0.0
462,290.16,291.74,289.8854,291.48,24.539941892824107,290.6807678822724,280.26523211772763,0.0
463,290.94,291.36,289.63,290.3,24.54085733268551,291.2875823654976,280.44941763450237,0.0
464,289.84,290.81,289.29,290.31,24.3848445366295,291.8575090174476,280.5504909825524,3.0600000000000023
465,290.82,290.86,289.03,289.34,24.740496229356623,292.30471159636227,285.21428840363774,0.0
466,289.55,291.58,289.55,290.91,24.785140324808246,292.3746526406356,285.6683473593644,0.0
467,290.98,291.69,290.825,291.22,24.702374313229686,292.50536663140554,286.0256333685944,0.0
468,292.64,293.94,291.2363,293.58,24.697003457503563,293.07408024765175,286.1979197523482,0.0
469,293.17,293.22,291.81,291.99,24.67910440671718,293.02306216686725,286.8689378331328,4.910000000000025
470,291.41,291.5,290.37,291.02,24.582033956117808,293.0080515758111,287.23494842418893,0.0
471,291.53,291.65,290.4833,290.75,24.55227987678404,293.064975683895,287.2750243161049,0.0
472,290.89,292.24,289.41,289.88,24.67027322236698,293.0637580590684,287.2722419409316,0.0
473,290.41,291.91,290.1,290.69,24.815984838928447,292.96994718498877,287.2870528150112,0.0
474,290.01,291.28,289.95,290.72,24.899606427078798,293.0024687215483,287.29653127845165,2.829999999999984
475,292.12,292.93,290.98,291.73,25.020559609801833,293.1596618926824,287.28133810731765,0.0
476,291.57,292.355,291.14,291.56,25.09908102437161,293.29943760543074,287.31656239456925,0.0
477,292.74,293.21,291.32,291.72,25.233968718069093,293.4338902769933,287.4511097230067,0.0
478,291.22,291.24,287.66,289.44,25.466352220034327,293.34303810495624,287.6699618950438,0.0
479,289.65,290.27,286.22,287.82,25.782596118452084,293.3079112128248,287.72708878717526,6.989999999999952
480,287.06,288.22,285.5,287.82,26.04181636050715,293.34728010102293,287.659719898977,0.0
481,287.43,288.86,286.77,287.4,26.208558975270176,293.5260580128195,287.3159419871805,0.0
482,286.91,286.91,277.88,278.3,26.73595564311289,296.12363254590144,283.63636745409855,0.0
483,277.15,278.9,270.36,272.17,27.262534327689714,299.0047366921313,278.8892633078687,0.0
484,276.86,277.09,272.37,275.95,27.606753231599114,299.75851016382984,276.6424898361701,18.5
485,275.54,277.04,274.3,274.4,27.832047788710184,300.53250088731386,274.3744991126862,0.0
486,276.56,280.82,276.07,280.4,27.935700956460455,300.26427992001874,273.59172007998126,0.0
487,280.44,281.15,277.56,280.45,28.006636622743137,299.86510208594706,272.91389791405294,0.0
488,279.41,280.07,274.97,276.4,28.166247666375355,299.2639819060206,271.79701809397943,0.0
489,277.16,279.3,275.47,276.25,28.304763652315785,298.72021488394927,270.7667851160507,6.849999999999966
490,277.0,277.36,274.41,275.01,28.336651139910693,298.2364377287309,269.6495622712691,0.0
491,270.87,274.87,268.61,273.61,28.410267778684513,297.71245677854296,268.45954322145707,0.0
492,273.33,273.76,264.7,265.32,28.714947307752745,298.11576264790585,265.60023735209415,0.0
493,267.31,271.81,266.23,270.08,28.843364045944565,297.3388930363206,264.3161069636794,0.0
494,265.92,271.0,262.29,265.33,29.079045657780508,296.7568513692314,262.3591486307686,15.069999999999993
495,268.81,270.25,259.85,263.86,29.437251259323208,295.7233340039654,260.60566599603453,0.0
496,263.73,268.12,263.12,267.77,29.697704175184292,293.9256596673335,260.02434033266655,0.0
497,270.71,273.23,270.12,270.63,29.67615475585432,291.5840526991091,260.2569473008909,0.0
498,271.64,273.73,270.38,273.51,29.583370594868764,289.45646649357155,260.7915335064285,0.0
499,274.75,275.23,269.59,271.89,29.55944225482661,287.4048019509251,261.25019804907487,15.379999999999995
500,272.48,274.01,271.35,273.39,29.433152747065083,285.0376760294363,262.1743239705637,0.0
501,273.36,275.3,273.25,275.12,29.29149943409752,282.453535649248,263.530464350752,0.0
502,277.55,281.1,277.08,281.01,29.13966018959037,282.97870217082215,263.27629782917785,0.0
503,280.11,281.22,279.22,280.5,28.764148432070296,283.9153865489264,263.1726134510736,0.0
504,279.0,279.24,276.18,277.76,28.27284913262243,284.12518654618987,263.14381345381014,9.870000000000005
505,277.24,277.46,271.99,272.57,27.935865667306032,284.0374960010318,263.0485039989682,0.0
506,273.06,275.325,271.25,272.06,27.706862333811536,283.1243333347898,263.12766666521026,0.0
507,274.18,274.61,268.45,270.2,27.184527728024012,282.06708806846945,263.15991193153064,0.0
508,268.76,273.54,267.0102,273.02,26.643402422800147,281.73247179151,263.1565282084899,0.0
509,271.74,274.75,271.21,273.73,26.21870850473745,281.456260349802,263.18073965019795,10.449799999999982
510,263.37,265.1613,258.62,264.07,24.35533237449158,279.993979802046,260.8030201979539,0.0
511,267.62,267.87,262.48,264.13,24.54278568409269,279.04337933921005,260.3906206607899,0.0
512,267.45,269.0,265.37,265.46,24.702983321495456,278.77164295992435,259.9513570400756,0.0
513,266.45,267.49,264.12,265.37,24.85738717805128,278.50860124162386,259.5453987583761,0.0
514,262.92,264.03,259.85,260.47,24.968796437773985,278.7399973560314,258.3410026439685,10.379999999999995
515,252.76,255.95,251.69,254.38,26.76941226918274,270.5587651049739,235.44723489502613,0.0
516,256.86,257.31,254.0,256.77,26.67151450700294,269.609914142325,235.716085857675,0.0
517,257.56,258.91,256.19,257.97,26.55828498509186,268.64731920001475,236.06868079998532,0.0
518,256.31,259.16,255.5,258.88,26.460140685897905,267.74261168907844,236.44838831092153,0.0
519,257.65,259.0098,257.03,258.98,26.06915585541919,266.49448207064734,237.04851792935267,7.470000000000027
520,263.38,263.83,261.79,263.76,23.243495905793004,270.5775112618922,245.3164887381078,0.0
521,263.93,264.55,262.48,263.41,22.938566214164467,270.61869786150044,246.84130213849957,0.0
522,265.09,268.52,264.25,267.58,22.673961962189814,271.3691452687045,247.8568547312955,0.0
523,267.5,270.47,267.27,269.93,22.483161039632556,272.33832814125407,248.86267185874598,0.0
524,270.13,271.2,269.18,270.06,22.14406481302155,271.53786686491986,252.24813313508005,9.409999999999968
525,270.14,272.03,269.36,271.96,21.83859367714522,272.4274257448991,253.31557425510087,0.0
526,272.47,273.44,271.88,273.1,21.603510788554953,273.52719649731495,254.08780350268506,0.0
527,272.8,273.34,271.92,272.74,21.45778453687597,274.51352483827145,254.69847516172854,0.0
528,270.93,271.55,268.29,270.14,21.42097338265833,274.8983302013372,255.53066979866273,0.0
529,268.72,270.58,267.83,270.47,21.43816490963906,275.2665829301373,256.32141706986266,5.610000000000014
530,280.69,281.31,279.43,279.52,22.30661356713972,282.30029657867294,263.394703421327,0.0
531,279.13,280.3,278.9,279.32,22.344707587655442,282.47087220661496,264.780127793385,0.0
532,278.53,279.59,277.48,279.2,22.3725738337426,282.1731237558056,266.65687624419445,0.0
533,278.97,279.45,278.32,278.68,22.305899102199223,282.24226599014673,267.6977340098532,0.0
534,280.44,280.88,278.82,280.42,22.343887494365653,282.7493596417102,268.2396403582897,3.829999999999984
535,281.65,281.87,276.84,279.4,22.646017318120016,282.9406276034419,268.9823723965581,0.0
536,279.55,279.76,278.41,279.02,22.85867621410928,283.15423368209355,269.4747663179065,0.0
537,279.16,279.16,276.97,277.33,23.074717495813694,283.2069687289908,269.84503127100913,0.0
538,276.84,276.99,274.07,275.01,23.231008146908565,283.12388927042355,270.15511072957645,0.0
539,272.92,274.65,272.42,274.46,23.341836111869426,282.6828094811697,271.0281905188303,9.449999999999989
540,275.24,278.62,275.23,278.44,23.560084048470937,282.2772780238723,272.2307219761277,0.0
541,279.09,280.07,278.85,279.49,23.654770498794115,281.7214853248477,273.67351467515226,0.0
542,280.49,283.3052,280.3,281.34,23.85227809792071,282.0229938069519,274.09600619304814,0.0
543,281.33,281.84,280.6662,281.16,23.993117530769112,282.2857576830386,274.4502423169615,0.0
544,280.56,282.21,280.33,281.31,24.037334686117042,282.36377952512265,275.0652204748773,8.075199999999995
545,284.7,286.16,284.4,285.83,25.995275574052336,285.9236504324007,274.7413495675993,0.0
546,286.04,286.23,285.09,285.97,25.952515260508513,286.7693902555222,274.59060974447783,0.0
547,287.33,287.76,285.75,286.42,25.879197902995475,287.52078291524265,274.74821708475736,0.0
548,286.8,287.459,286.01,287.18,25.83068216833936,287.9898521757039,275.4961478242962,0.0
549,287.95,288.63,287.6,288.57,25.6898371121611,288.41280178556576,276.4841982144343,4.230000000000018
550,289.17,290.435,289.07,290.27,23.889850309020762,294.0589847952167,278.90101520478333,0.0
551,290.68,293.14,290.42,292.88,24.05471524524433,294.4104051747254,279.93359482527467,0.0
552,292.76,293.16,292.07,292.23,24.043660829931444,294.71107433740923,280.7439256625908,0.0
553,292.12,292.78,290.73,292.05,23.99239786188755,294.4589039217301,282.23609607826984,0.0
554,292.12,293.49,291.2401,293.41,23.844120678183398,294.34596264821016,283.61903735178976,4.420000000000016
555,293.53,294.45,293.41,293.87,23.545216567661157,294.40262166388106,284.701378336119,0.0
556,293.52,294.34,291.92,294.02,23.417957965591803,294.871563886368,285.051436113632,0.0
557,294.76,294.95,291.8,291.81,23.456884388191785,294.8486016253355,285.65839837466444,0.0
558,291.68,292.7,289.52,291.18,23.523340998119977,294.7298178142429,286.25318218575705,0.0
559,292.8,294.34,291.2998,294.03,23.682476721691263,295.0526223742629,286.615377625737,5.430000000000007
560,289.24,293.31,288.9,292.82,24.00936808661207,295.21278207345335,286.8802179265467,0.0
561,290.15,290.81,285.81,287.93,24.446732228870363,295.28402763592226,286.7229723640777,0.0
562,287.56,289.43,286.87,287.53,24.821083538153548,295.2560164864766,286.7729835135235,0.0
563,285.2,287.33,283.3,286.66,25.18123765879656,295.4487180462772,286.4172819537228,0.0
564,285.64,288.94,282.3,288.1,25.68622940407764,295.45742796501344,286.3975720349866,11.009999999999991
565,282.39,283.49,279.93,280.86,26.129215115970894,296.85183609925673,284.0731639007432,0.0
566,282.01,285.1,281.85,283.4,26.474594568796313,297.26274507298325,283.0052549270168,0.0
567,281.6,285.77,281.36,285.06,26.81454253958365,297.35998755089435,282.3980124491057,0.0
568,285.83,289.21,285.76,287.7,27.121001187830643,297.3342965635959,282.24870343640407,0.0
569,285.13,288.6,285.1207,285.84,27.385276604861673,297.32756939928856,281.8374306007115,9.279999999999973
570,284.06,285.962,283.12,283.95,27.500262147731465,297.3994641776898,281.1335358223102,0.0
571,285.83,286.93,285.55,286.51,27.527578938075944,296.98346507348305,280.9125349265169,0.0
572,285.43,286.69,285.1,285.63,27.481389987386176,296.62800584793854,280.60799415206145,0.0
573,283.16,283.21,280.57,282.14,27.351721858823037,296.4580468989781,279.7869531010219,0.0
574,283.75,284.2,282.09,282.78,27.216447200957433,295.8623351560048,279.3196648439952,6.360000000000014
575,275.3,276.5521,273.09,274.57,26.815325122828096,292.9747856225277,274.44521437747227,0.0
576,277.11,280.68,276.62,280.53,26.88769537414233,291.3962963473283,274.7947036526717,0.0
577,282.34,282.99,280.32,282.96,26.86221075450498,290.8298924977979,274.86410750220205,0.0
578,283.29,285.55,282.57,284.8,26.73210465279063,290.4457548353782,274.97524516462187,0.0
579,285.95,288.85,285.74,287.65,26.55405596269471,290.61343907234135,274.90656092765863,15.760000000000048
580,289.35,290.82,288.8734,288.97,26.306598151702325,290.78998931500985,274.8170106849901,0.0
581,290.95,291.4,288.1805,288.9,26.004399362157738,291.5800491001843,274.83095089981566,0.0
582,288.64,289.26,287.815,288.39,25.561421186568356,292.1453249288067,274.76467507119327,0.0
583,289.37,289.98,288.62,289.58,25.194029003349833,292.7728862613481,274.58911373865175,0.0
584,289.27,289.93,288.41,289.26,24.802769868312172,293.0212332193885,274.49676678061144,3.5849999999999795
585,289.53,290.22,289.18,289.37,24.24549427851937,293.49448359493505,274.3765164050648,0.0
586,291.38,293.57,290.99,292.4,23.873432749079043,294.63935481548623,274.0766451845138,0.0
587,292.53,293.65,291.47,293.06,23.618884224986232,295.65006776693014,273.72093223306973,0.0
588,296.02,296.3093,293.1255,295.86,23.463873611919013,297.2477524988811,273.1462475011189,0.0
589,294.14,295.52,293.76,294.0,23.324714533673784,298.3632598461063,273.21674015389374,7.129300000000001
590,294.18,294.58,293.47,293.64,23.150376012555082,299.2910539474519,273.374946052548,0.0
591,293.67,293.73,290.64,290.76,23.130525785274678,299.62296092739444,274.10403907260553,0.0
592,291.78,292.31,290.345,290.47,23.198142847253358,299.65661908035565,275.29038091964435,0.0
593,291.29,292.06,290.89,291.5,23.255584131517104,299.72437079389647,276.4696292061036,0.0
594,292.57,293.55,292.01,293.0,23.280618004956775,299.0983109746271,278.8686890253729,4.234999999999957
595,297.01,298.2579,296.22,296.82,24.12181354892582,299.4563077228137,286.07669227718634,0.0
