,SPY_high,SPY_low,KC Upper,KC Lower,BBANDS Upper,BBands Lower,weekly_range
526,273.44,271.88,270.57033940171914,258.5623394017192,273.52719649731495,254.08780350268506,0.0
527,273.34,271.92,270.80678326822215,259.88278326822217,274.51352483827145,254.69847516172854,0.0
528,271.55,268.29,271.72947057601044,259.87347057601056,274.8983302013372,255.53066979866273,0.0
529,270.58,267.83,272.0940924259142,260.3980924259143,275.2665829301373,256.32141706986266,5.610000000000014
530,281.31,279.43,277.66903842750355,268.48419842750354,282.30029657867294,263.394703421327,0.0
531,280.3,278.9,278.2516461963128,269.09080619631277,282.47087220661496,264.780127793385,0.0
532,279.59,277.48,278.4201960823782,269.9753560823782,282.1731237558056,266.65687624419445,0.0
533,279.45,278.32,278.7070745507231,270.5422345507231,282.24226599014673,267.6977340098532,0.0
534,280.88,278.82,279.145012212559,271.208172212559,282.7493596417102,268.2396403582897,3.829999999999984
535,281.87,276.84,279.9472415256487,271.21040152564865,282.9406276034419,268.9823723965581,0.0
536,279.76,278.41,280.1229728089202,271.69013280892017,283.15423368209355,269.4747663179065,0.0
537,279.16,276.97,280.36253920807064,271.7216992080706,283.2069687289908,269.84503127100913,0.0
538,276.99,274.07,280.5032421406353,271.3844021406353,283.12388927042355,270.15511072957645,0.0
539,274.65,272.42,280.4885057462891,271.11650574628914,282.6828094811697,271.0281905188303,9.449999999999989
540,278.62,275.23,281.137695675214,270.969695675214,282.2772780238723,272.2307219761277,0.0
541,280.07,278.85,281.510962753765,271.250962753765,281.7214853248477,273.67351467515226,0.0
542,283.3052,280.3,282.3242920153112,271.38221201531115,282.0229938069519,274.09600619304814,0.0
543,281.84,280.6662,282.74321849004343,271.7836184900434,282.2857576830386,274.4502423169615,0.0
544,282.21,280.33,283.06460720527735,272.2330072052774,282.36377952512265,275.0652204748773,8.075199999999995
545,286.16,284.4,287.2058787293496,273.71175872934964,285.9236504324007,274.7413495675993,0.0
546,286.23,285.09,287.3687531360782,274.5986331360782,286.7693902555222,274.59060974447783,0.0
547,287.76,285.75,287.65249664692794,275.3503766469279,287.52078291524265,274.74821708475736,0.0
548,287.459,286.01,287.5651122043633,276.5193922043633,287.9898521757039,275.4961478242962,0.0
549,288.63,287.6,287.3668024706144,277.96108247061443,288.41280178556576,276.4841982144343,4.230000000000018
550,290.435,289.07,290.2658235601636,283.67506356016355,294.0589847952167,278.90101520478333,0.0
551,293.14,290.42,291.09463845919566,283.9718784591956,294.4104051747254,279.93359482527467,0.0
552,293.16,292.07,291.34194717736744,284.61918717736745,294.71107433740923,280.7439256625908,0.0
553,292.78,290.73,291.9235322080944,284.81273220809436,294.4589039217301,282.23609607826984,0.0
554,293.49,291.2401,292.6012900930378,285.0953300930377,294.34596264821016,283.61903735178976,4.420000000000016
555,294.45,293.41,292.8355462746532,285.8175862746532,294.40262166388106,284.701378336119,0.0
556,294.34,291.92,293.51153996278146,286.03557996278147,294.871563886368,285.051436113632,0.0
557,294.95,291.8,294.0334866329927,285.9015266329928,294.8486016253355,285.65839837466444,0.0
558,292.7,289.52,294.2979621917553,285.86800219175535,294.7298178142429,286.25318218575705,0.0
559,294.34,291.2998,294.9738686496833,285.94390864968335,295.0526223742629,286.615377625737,5.430000000000007
560,293.31,288.9,295.9517363973325,285.4157763973326,295.21278207345335,286.8802179265467,0.0
561,290.81,285.81,296.5174738833009,284.3255138833009,295.28402763592226,286.7229723640777,0.0
562,289.43,286.87,296.5360935134627,283.7561335134627,295.2560164864766,286.7729835135235,0.0
563,287.33,283.3,296.6400827026567,282.98812270265677,295.4487180462772,286.4172819537228,0.0
564,288.94,282.3,297.35485482621317,281.94685482621327,295.45742796501344,286.3975720349866,11.009999999999991
565,283.49,279.93,297.94363055705,279.68363055705004,296.85183609925673,284.0731639007432,0.0
566,285.1,281.85,297.7920466944738,278.80404669447387,297.26274507298325,283.0052549270168,0.0
567,285.77,281.36,297.7356612950001,278.24366129500015,297.35998755089435,282.3980124491057,0.0
568,289.21,285.76,297.9020745050001,278.0220745050001,297.3342965635959,282.24870343640407,0.0
569,288.6,285.1207,297.76383217119053,277.7561121711906,297.32756939928856,281.8374306007115,9.279999999999973
570,285.962,283.12,296.94337767869615,277.85085767869623,297.3994641776898,281.1335358223102,0.0
571,286.93,285.55,296.0528902807251,278.5723702807251,296.98346507348305,280.9125349265169,0.0
572,286.69,285.1,295.69863977779886,278.60611977779894,296.62800584793854,280.60799415206145,0.0
573,283.21,280.57,295.38727027515137,277.96275027515134,296.4580468989781,279.7869531010219,0.0
574,284.2,282.09,294.1103169156131,278.4977969156131,295.8623351560048,279.3196648439952,6.360000000000014
575,276.5521,273.09,289.0150342541755,276.4033942541755,292.9747856225277,274.44521437747227,0.0
576,280.68,276.62,289.4610900394921,275.54225003949205,291.3962963473283,274.7947036526717,0.0
577,282.99,280.32,289.44274051192144,275.6479005119214,290.8298924977979,274.86410750220205,0.0
578,285.55,282.57,289.9354718917385,275.5846318917384,290.4457548353782,274.97524516462187,0.0
579,288.85,285.74,290.1991812353824,276.25234123538235,290.61343907234135,274.90656092765863,15.760000000000048
580,290.82,288.8734,290.95825159391745,276.5874115939174,290.78998931500985,274.8170106849901,0.0
581,291.4,288.1805,291.2864533468777,277.23581334687765,291.5800491001843,274.83095089981566,0.0
582,289.26,287.815,291.28067874241316,278.0280387424131,292.1453249288067,274.76467507119327,0.0
583,289.98,288.62,291.6207874336119,278.6261474336119,292.7728862613481,274.58911373865175,0.0
584,289.93,288.41,291.56074291612504,279.47410291612505,293.0212332193885,274.49676678061144,3.5849999999999795
585,290.22,289.18,291.4432350193512,280.32543501935123,293.49448359493505,274.3765164050648,0.0
586,293.57,290.99,291.6817745413178,281.3279745413178,294.63935481548623,274.0766451845138,0.0
587,293.65,291.47,292.2080722040494,282.05027220404946,295.65006776693014,273.72093223306973,0.0
588,296.3093,293.1255,293.0934396131876,282.8279196131876,297.2477524988811,273.1462475011189,0.0
589,295.52,293.76,293.2786129833602,283.7930929833602,298.3632598461063,273.21674015389374,7.129300000000001
590,294.58,293.47,293.35272222304013,284.69120222304014,299.2910539474519,273.374946052548,0.0
591,293.73,290.64,293.4923496303697,284.88262963036965,299.62296092739444,274.10403907260553,0.0
592,292.31,290.345,293.7184934750964,284.9007734750964,299.65661908035565,275.29038091964435,0.0
593,292.06,290.89,293.9270998108015,285.1093798108015,299.72437079389647,276.4696292061036,0.0
594,293.55,292.01,294.3646960192966,285.3349760192966,299.0983109746271,278.8686890253729,4.234999999999957
595,298.2579,296.22,298.0732853772579,287.50328537725795,299.4563077228137,286.07669227718634,0.0
596,297.52,295.48,298.67849629370954,287.73649629370954,299.89518718030445,286.45981281969557,0.0
597,299.66,297.78,299.0690204562134,288.37502045621346,300.4817916818007,286.8442083181993,0.0
598,299.58,298.2,299.4842089841931,289.0242089841931,300.99873497659695,287.41926502340306,0.0
599,300.73,299.51,300.05933193807954,289.6673319380795,301.7648901934157,287.7601098065843,5.25
600,301.13,300.19,300.39796699159575,290.4499669915958,302.323914385576,288.35008561442396,0.0
601,300.88,299.44,300.3101606114438,291.3541606114438,302.50393676264343,289.20406323735654,0.0
602,299.93,297.74,299.8738596008301,292.15385960083006,302.6139756376693,289.6280243623307,0.0
603,299.25,296.7,300.17406344837,292.39006344837003,302.84228273253484,289.97671726746523,0.0
604,300.07,296.96,300.3226288342396,292.41062883423956,302.9109009511038,290.0390990488962,4.430000000000007
605,298.5,297.04,300.31266418335963,292.7126641833596,303.02599012948434,290.3140098705156,0.0
606,300.03,298.22,300.6656485468492,293.0296485468492,303.34660120961274,290.6323987903873,0.0
607,301.44,299.09,301.07901535191115,293.4910153519112,303.4574816223613,291.58951837763874,0.0
608,301.0,299.11,301.5275853183958,293.5595853183958,303.00731675175587,292.99268324824413,0.0
609,302.23,300.62,302.11495814521527,293.82295814521524,302.8151422375412,294.23585776245875,5.189999999999998
610,302.01,300.85,302.49143832186144,294.11143832186144,302.5586160500069,295.33838394999304,0.0
611,301.17,299.49,302.8277775293032,294.2357775293032,302.5402755397815,295.86272446021854,0.0
612,301.2,295.2,303.48484633603624,293.36884633603626,302.44218562171545,296.0608143782845,0.0
613,300.87,293.96,304.01524192308045,292.15524192308044,302.80444809064693,295.30255190935316,0.0
614,294.12,290.9,303.66074269231086,291.46874269231085,303.48909101888967,294.03390898111036,11.110000000000014
615,288.21,281.72,304.23971957875744,288.2717195787575,306.2832363354812,289.93976366451875,0.0
616,288.04,284.28,303.85241295220914,287.04841295220916,307.0257633568108,288.2582366431892,0.0
617,288.82,282.04,304.0259926710464,285.4499926710464,307.4231127569045,286.7968872430955,0.0
618,293.62,289.01,304.5835171785658,284.6795171785658,307.1968440736735,286.45415592632656,0.0
619,293.24,289.65,304.6447060187024,284.04470601870236,306.8301850746616,285.91781492533846,11.899999999999977
620,291.6052,287.02,304.7351149693021,282.7591149693021,306.60853498091467,284.87146501908535,0.0
621,294.15,287.36,305.5851040198448,281.6811040198448,306.17133118261785,284.59266881738216,0.0
622,292.4644,283.76,305.21614173224054,280.19614173224056,306.5634094779624,282.8165905220375,0.0
623,285.64,282.39,303.7168901386939,280.16089013869384,306.48997092825795,281.47202907174204,0.0
624,289.33,284.7138,303.57071012548494,279.71871012548496,306.1803582254998,280.9496417745001,11.759999999999991
625,293.08,291.44,302.30197582781966,281.1179758278197,305.743848328124,280.829151671876,0.0
626,292.36,289.95,301.7856924156464,281.32569241564636,304.9024238940461,280.67657610595387,0.0
627,292.86,291.72,301.0688645665372,282.2128645665372,303.7480027312227,280.93199726877725,0.0
628,293.93,290.4,300.7133536554384,282.7053536554384,302.7827603109385,281.13323968906144,0.0
629,292.76,283.47,301.12408187872995,280.98808187873,301.2705560578621,280.92944394213794,10.45999999999998
630,288.0,285.58,300.5430264617081,280.98702646170807,299.42481049389306,281.429189506107,0.0
631,289.95,286.03,299.59807156059304,281.190071560593,297.43519162989605,282.033808370104,0.0
632,289.07,285.25,298.4608266500603,282.04082665006035,296.1057037100998,282.5092962899002,0.0
633,293.16,290.61,298.8866526833879,282.05865268338795,295.6731173800973,282.7158826199026,0.0
634,294.2399,291.42,298.70295147544624,282.6189914754462,295.64611373533694,282.725886264663,8.989899999999977
635,301.1378,299.45,300.74360508285366,290.76288508285364,304.0947538346435,283.9692461653566,0.0
636,301.02,299.75,300.85367697972475,291.63695697972474,304.94294882511343,283.98005117488657,0.0
637,301.22,298.24,301.2490277435605,292.1663077435605,305.68155649449693,284.3424435055032,0.0
638,302.63,300.7103,301.08358033941187,293.1645803394119,306.3716890925208,284.51531090747926,0.0
639,300.67,297.41,301.6596679261346,292.8086679261346,306.6366816249985,284.8423183750015,5.21999999999997
640,299.0,297.27,301.6826043141218,292.9716043141218,306.06100631689384,286.7539936831062,0.0
641,299.84,294.81,302.1038324746816,292.2728324746816,305.61676793083325,287.98523206916684,0.0
642,298.11,294.33,302.38294366756907,292.07594366756905,304.81375398264447,289.86324601735544,0.0
643,297.86,295.45,302.40109188970536,292.0140918897053,304.08311964664773,291.4048803533523,0.0
644,297.9465,293.69,302.782240281162,291.288640281162,303.85520496869236,291.9147950313076,6.149999999999977
645,297.55,295.92,302.84940025438465,291.1709202543846,303.5314556365769,292.6705443634231,0.0
646,298.455,293.0,303.32733737301464,289.97485737301463,303.02093768136746,293.43106231863254,0.0
647,291.51,286.64,303.2331376232037,288.4326576232037,304.30535517485663,291.5486448251434,0.0
648,290.45,284.82,303.459683563851,287.17508356385093,304.7659391875855,290.34806081241453,0.0
649,294.63,290.82,303.4755517958652,286.97495179586514,304.7163013353921,290.02769866460784,13.634999999999991
650,295.26,292.77,303.4232421010209,286.61864210102084,304.6920575777137,289.5399424222863,0.0
651,291.85,288.49,302.7170571390189,286.0884571390189,305.1053537937669,288.16664620623317,0.0
652,292.3,288.6559,302.4166993162552,285.7920993162552,304.8005538236821,287.57344617631793,0.0
653,294.21,291.0,302.49437557184996,285.5497755718499,304.14256946985626,287.4264305301437,0.0
654,298.74,296.1448,302.95811599357853,285.5161159935785,303.52770287390086,287.5602971260991,10.25
655,296.67,295.57,302.91124780371393,285.8892478037139,303.02127368360397,287.64572631639606,0.0
656,299.7,296.97,302.9968908700269,286.65689087002687,302.6568400418182,287.80615995818175,0.0
657,299.16,297.92,302.2651869776434,288.06918697764337,302.1620584946905,288.0309415053095,0.0
658,300.24,298.515,301.8988834559631,289.218883455963,301.7914284214351,288.2215715785648,0.0
659,299.395,296.99,301.76751360301415,289.8095136030142,301.74579058071095,288.236209419289,4.670000000000016
660,300.21,298.935,302.1176551646318,290.25965516463185,302.05663468864003,288.10336531135994,0.0
661,300.9,298.91,301.8663546727621,291.0483546727621,302.4265629030303,288.04743709696965,0.0
662,299.94,298.495,301.72732089440376,291.83932089440384,302.7647789830991,287.9352210169009,0.0
663,301.07,299.4601,301.748889380651,292.5009293806511,303.2380589592996,287.7989410407004,0.0
664,302.2,299.6806,301.5789684872557,293.5232484872557,304.0120348815583,287.64496511844175,3.704999999999984
665,303.85,302.91,302.3564819646599,293.8407619646599,304.99168787676496,287.3183121232351,0.0
666,304.23,302.86,302.36727987278755,294.80355987278756,305.91256957925407,287.39443042074595,0.0
667,304.55,301.99,303.1602875039506,295.0685675039507,306.36037209717904,288.5546279028209,0.0
668,304.13,301.73,303.6757705988125,295.35605059881254,306.7250869374922,289.4809130625077,0.0
669,306.19,304.74,304.39763625606844,295.89591625606846,307.83090910949,289.55409089051,4.4599999999999795
670,308.0,306.96,305.009562326919,296.6598423269191,308.92444791089605,289.88955208910403,0.0
671,307.9195,306.71,305.44349067673625,297.4059706767363,308.9520759552024,291.71192404479757,0.0
672,307.4,306.06,305.96299251704704,297.9674725170471,309.12492954331384,293.12207045668623,0.0
673,309.65,307.66,306.74289513447115,298.3713351344712,309.55634611647196,294.18465388352803,0.0
674,309.0036,307.03,307.2416289311882,299.0883889311882,310.33465848119954,294.6723415188004,3.589999999999975
675,308.94,307.27,307.61943760440835,299.69819760440834,310.73026506385,295.51673493614993,0.0
676,309.99,307.7,308.31212164208375,300.0228816420837,311.39248769125027,295.86651230874975,0.0
677,309.54,307.66,308.6458833904567,300.62864339045666,311.8847140002911,296.4442859997088,0.0
678,309.64,308.09,308.94176306755605,301.268523067556,312.39646344128806,296.95953655871193,0.0
679,311.84,310.26,309.46441610874115,302.01917610874114,313.03318025278185,297.7048197472182,4.569999999999993
680,315.18,313.8,315.7893576530689,306.44535765306887,315.89130548790513,307.5486945120948,0.0
681,314.55,312.81,315.88513311468137,306.80913311468134,315.9053369831187,308.0526630168813,0.0
682,314.7,313.4393,316.18592710375935,307.0936471037593,316.0569686794163,308.4430313205836,0.0
683,317.99,314.17,317.19280452244897,307.13252452244893,316.74281699292317,308.56018300707683,0.0
684,318.67,316.02,317.9299793298348,307.3776993298348,317.3604921746622,308.7195078253378,5.860000000000014
685,323.73,320.36,324.18859790257994,315.3618379025799,326.4719059807534,312.88309401924664,0.0
686,323.54,322.24,324.2326257213818,315.8806257213818,326.5981012358641,313.542898764136,0.0
687,325.78,322.67,325.08904231934537,315.8610423193454,326.71484619955066,314.48315380044943,0.0
688,326.73,325.52,326.0091335270268,316.11713352702685,326.98036553645517,315.5296344635448,0.0
689,327.46,325.2,326.55969223873853,316.4516922387386,326.8970189755509,316.7419810244491,7.099999999999966
690,325.12,322.66,331.7679049896121,320.9341049896121,333.7761534867354,319.1588465132647,0.0
691,327.85,323.6038,332.2392378477443,320.56543784774425,333.77837675850924,319.5596232414907,0.0
692,328.63,326.4,332.35076757653053,320.4953675765305,333.5523968999519,320.3396031000482,0.0
693,327.91,323.54,332.9924754263848,320.09307542638476,333.3978102679426,321.07618973205734,0.0
694,327.17,320.73,333.37811586196716,318.79071586196716,333.64177767952276,320.5182223204773,7.899999999999977
695,326.16,323.22,333.7989686370179,317.9956886370179,333.5121011624713,320.8188988375287,0.0
696,330.01,327.72,335.0061754334924,317.3908954334924,333.60975394020187,321.26324605979806,0.0
697,333.09,330.67,336.0906006303026,317.57532063030266,334.1525074810797,321.7334925189203,0.0
698,334.49,332.8,336.5576310464643,318.4696310464643,334.9544859259465,321.8845140740534,0.0
699,333.9941,331.6,336.44877189918196,319.471131899182,335.38516110355124,322.00883889644876,11.269999999999982
700,333.5623,321.24,339.7197493110416,324.18442931104164,342.7198605797457,320.1381394202542,0.0
701,324.61,311.69,339.7534550909424,320.4741350909424,344.5704702994991,317.2025297005008,0.0
702,318.11,310.7,338.99471270132887,317.68739270132886,346.25759426283855,313.9764057371615,0.0
703,311.5637,297.51,338.3911619678689,312.4183619678689,350.4068300733672,306.9161699266328,0.0
704,297.892,285.54,337.57387035188134,307.68427035188137,353.230266418634,300.950733581366,48.02229999999997
705,309.16,294.46,338.91843508027364,303.76083508027364,353.73065528123703,299.186344718763,0.0
706,313.84,297.57,339.67140602500945,298.9888860250095,354.9517756545489,295.5772243454511,0.0
707,313.1,303.33,341.1572016416753,296.27068164167525,354.58642709612207,294.3225729038778,0.0
708,308.47,300.01,341.18754719961095,293.1443471996109,354.32199162526405,291.54700837473587,0.0
709,298.78,290.23,340.88279032345747,289.6955903234575,354.00335979681853,288.21364020318146,23.609999999999957
710,284.19,273.45,339.309931245033,283.44765124503294,356.7255809893489,279.6944190106511,0.0
711,288.52,273.5,337.54337969788696,280.841099697887,355.77991078433615,276.01408921566394,0.0
712,281.94,270.88,336.25202353618346,275.49774353618346,355.6994093548349,270.004590645165,0.0
713,266.66,247.68,333.275866056547,267.471066056547,358.4594014958219,258.313598504178,0.0
714,271.4754,248.5237,332.52107309878056,262.3109130987806,356.0603303785509,253.93866962144915,40.839999999999975
715,262.43,253.53,295.46079965315926,231.71947965315925,315.20829766370656,210.6497023362934,0.0
716,263.33,256.22,292.5065958766679,233.5612758766679,310.06596117242185,211.5430388275782,0.0
717,257.6591,243.9,288.7126019836519,234.1392819836519,300.5338299048861,214.4041700951139,0.0
718,252.68,244.59,286.38470274711364,234.63938274711364,292.46276552379766,217.41223447620234,0.0
719,253.32,245.22,283.6371748664361,235.03985486643612,284.27827141124203,220.669728588758,19.42999999999998
720,286.7912,281.35,289.2164799456674,253.37187994566747,296.5461012317957,229.4378987682042,0.0
721,278.04,272.02,287.5307085222705,255.3901885222706,293.4817188616911,237.511281138309,0.0
722,281.0,276.91,287.81628485348284,256.55976485348293,293.8156427212094,240.7723572787906,0.0
723,283.94,278.75,287.33666343886546,258.3521434388655,294.07113669139335,243.7458633086067,0.0
724,283.7,278.5,287.90700596849734,259.7104859684974,295.6345958311206,244.35940416887937,14.771200000000022
725,288.27,284.62,288.8700777810214,261.26955778102143,297.1490983439708,246.20790165602926,0.0
726,291.4,285.4,289.20745323044787,262.96269323044794,298.63210633321745,247.13289366678254,0.0
727,294.88,290.41,290.9722586370719,264.4597786370719,300.8964671476106,248.4145328523893,0.0
728,293.3239,288.59,292.2806559097317,265.5826159097317,300.31459964028323,253.4294003597168,0.0
729,290.6572,281.52,292.8355591564239,265.762639156424,298.7870704298532,258.05292957014683,13.360000000000014
730,283.9,279.13,293.1080716177169,266.3036316177169,294.8462473900282,265.5317526099717,0.0
731,289.25,283.7134,292.9476095588867,267.69916955888675,294.22307977662035,268.28792022337973,0.0
732,288.46,283.78,292.66557245804034,268.7291324580404,292.76868916936445,271.65431083063555,0.0
733,289.78,287.13,293.3985865096555,269.3261465096556,292.97847561457223,272.8095243854278,0.0
734,292.95,287.68,294.46759922302164,270.3671592230217,294.2881314648073,272.9238685351928,13.819999999999993
735,294.0,289.88,295.19184882082914,271.5634088208292,295.14770702992183,273.7482929700781,0.0
736,294.24,286.52,295.8494079807502,271.53296798075024,295.3318649408273,273.85213505917267,0.0
737,287.19,278.965,295.46524722067875,271.5188072206787,295.1400394786836,274.4279605213164,0.0
738,285.11,272.99,297.08322653299507,270.18234653299504,295.0820229245182,275.0729770754818,0.0
739,286.33,281.34,296.5059021012812,271.26390210128125,295.0534760276852,275.06552397231474,21.25
740,296.75,292.7,298.7044828535402,271.18248285354014,296.5121743730273,274.94782562697276,0.0
741,296.205,291.95,299.0886749627268,272.13667496272683,295.9919863138214,277.3610136861785,0.0
742,297.87,295.57,300.41051544246716,272.9705154424671,297.2365308305289,277.89946916947116,0.0
743,297.67,293.6886,300.88074635270834,274.06018635270834,297.68221318818803,279.033786811812,0.0
744,295.63,293.22,301.0677495572123,275.39118955721233,298.4552160496451,279.50778395035485,5.920000000000016
745,306.205,303.06,304.92671291170905,283.4461529117091,307.88656212233565,277.69543787766435,0.0
746,308.13,305.1,304.76190977726054,286.2573497772606,309.9181758798968,278.1148241201032,0.0
747,313.22,309.94,306.52656408418807,287.66800408418817,312.7031415283286,277.92885847167133,0.0
748,313.0,309.08,307.4889179809321,289.42235798093213,314.64335668291926,278.6996433170807,0.0
749,321.275,317.16,310.66462483989096,290.224624839891,318.344231836512,278.164768163488,18.214999999999975
750,323.41,319.63,313.163803426568,292.05980342656807,322.54169535881397,277.04330464118596,0.0
751,323.2849,319.36,314.33004024308536,294.35608024308544,325.51184560740506,276.9021543925949,0.0
752,322.39,318.2209,315.21975926755346,296.2581592675535,327.3568339507013,278.29016604929865,0.0
753,312.15,300.01,317.6092869563579,292.89168695635794,326.2302493001696,281.3177506998304,0.0
754,309.08,298.6,318.5081929605143,291.79459296051425,325.3754394048664,284.09656059513355,24.810000000000002
755,308.28,296.74,320.36801267856055,290.29641267856056,324.50582302067966,287.0431769793203,0.0
756,315.64,307.67,322.2064686139358,289.91086861393575,324.9453453982172,288.3996546017828,0.0
757,314.39,310.86,322.4179287459418,290.7663287459419,324.6730111597651,290.64098884023497,0.0
758,312.3,309.51,322.6860117225188,291.4864117225189,324.7266907210603,292.07230927893966,0.0
759,314.38,306.53,322.4209915584694,292.04739155846937,324.1246860119394,294.05031398806057,18.899999999999977
760,311.05,306.75,322.78944950528177,292.32384950528177,323.4470282792049,296.24597172079507,0.0
761,314.5,311.6101,323.20840764763585,292.7607676476359,323.1370776107235,297.8529223892765,0.0
762,310.51,302.1,323.99367453833725,291.23367453833725,323.1024504105444,297.94354958945564,0.0
763,307.64,301.28,321.4425626775432,293.73456267754324,322.91369382321466,298.5703061767854,0.0
764,306.39,299.42,320.214604327301,293.526604327301,323.3090629972268,297.7479370027732,15.079999999999984
765,317.68,315.56,320.2656047713379,296.8096047713379,322.90157632706524,297.76642367293476,0.0
766,317.52,313.37,320.734880507401,297.33888050740103,321.02815274365935,298.69784725634065,0.0
767,316.3,312.7,321.3591776019342,298.07517760193423,320.01041759863136,299.25458240136874,0.0
768,317.1,310.68,321.0972559255595,299.22525592555957,319.0838448116871,299.71915518831304,0.0
769,317.88,312.76,321.55675536122055,300.1807553612206,319.6609879340905,300.8400120659095,7.199999999999989
770,322.71,314.13,322.06496913634237,300.4289691363424,319.95373139826233,301.61026860173763,0.0
771,319.76,312.0,323.21173398050024,300.7437339805003,321.0526841815672,301.6983158184328,0.0
772,323.04,319.265,323.6999497918811,302.13594979188116,322.56175718251836,301.07824281748174,0.0
773,321.28,319.09,324.29566885932104,303.03966885932107,323.7413006386492,300.8116993613508,0.0
774,322.57,319.735,324.5935575393857,304.2755575393857,324.98514978723495,300.5618502127651,11.04000000000002
775,325.13,320.62,325.3470282499204,305.4050282499204,326.63446709565363,300.4805329043464,0.0
776,326.93,323.94,326.03254936897565,306.5545493689756,328.22774659385897,300.326253406141,0.0
777,327.2,324.5,326.85887800050176,307.7408780005017,330.0042757495791,300.030724250421,0.0
778,327.23,321.48,327.2639372385492,308.4139372385492,330.4177272994365,301.50427270056355,0.0
779,321.99,319.246,327.2723622634493,308.9847622634493,330.6572588011295,302.6177411988705,7.984000000000037
780,323.41,320.775,326.5682610955017,310.65866109550166,329.71653937316205,305.87546062683793,0.0
781,323.64,320.85,325.8177409911682,311.8961409911682,328.8351655436196,308.4278344563803,0.0
782,325.73,322.075,326.50222280153315,312.4046228015331,328.8401967105887,310.09880328941136,0.0
783,324.41,319.64,327.47542062995853,312.2898206299585,328.7025704569085,311.5804295430916,0.0
784,326.63,321.33,328.6005519985339,312.4289519985339,329.0126231402682,312.6993768597318,6.990000000000009
785,329.62,327.73,329.1066708558164,313.49907085581634,330.1195409066625,312.76645909333746,0.0
786,330.06,327.86,329.7826831552624,314.4910831552624,330.9611480734149,313.5528519265851,0.0
787,332.39,331.18,330.6585038071422,315.5149038071422,332.31387233534326,313.7931276646567,0.0
788,334.46,331.13,331.2452939207477,317.0696939207477,333.668567041055,314.433432958945,0.0
789,334.88,332.3,332.0101611663908,318.2881611663908,335.09651540064044,314.7034845993595,7.149999999999977
790,335.77,332.955,333.0386220076869,319.2446220076869,336.041330059235,315.83166994076504,0.0
791,337.54,332.01,334.22075324505005,319.33075324505006,336.61211146148867,316.6488885385114,0.0
792,338.28,332.8377,335.42039579314053,320.1623957931405,338.22027191827584,316.5997280817241,0.0
793,338.2514,335.83,335.6694952414128,321.63493524141285,339.32995437449597,317.094045625504,0.0
794,337.42,335.62,335.74928426604015,323.1147242660402,340.2817821867007,317.6542178132992,6.269999999999982
795,338.34,336.8517,336.23671243117917,324.2421524311792,341.4094276525978,317.88557234740216,0.0
796,339.1,336.61,337.0947664853525,324.98420648535256,342.5308012475162,318.1271987524838,0.0
797,339.61,336.62,337.81633920103326,325.4417792010333,343.30721846432334,318.3877815356766,0.0
798,338.8,335.22,338.4997621342682,326.0252021342682,343.9141722537594,319.3128277462406,0.0
799,339.72,337.55,339.10514478814747,326.79458478814746,344.22418000001807,320.8628199999819,4.5
800,343.0,339.4504,340.2016014749906,327.5972014749905,345.22124588432706,321.83575411567296,0.0
801,344.21,342.27,340.45699181070574,329.2885918107057,345.75023448701245,323.6017655129875,0.0
802,347.86,344.17,341.3182497334957,330.8458497334957,347.3358230042722,324.2611769957278,0.0
803,349.9,346.53,342.6744411874485,331.82260118744847,348.4368831222544,325.59711687774546,0.0
804,350.72,348.15,344.09810583626296,332.93826583626293,350.0458325621963,326.3941674378036,11.269600000000025
805,340.38,334.2208,356.2199809286694,323.85598092866945,356.0682222264537,329.13577777354624,0.0
806,342.02,338.4683,356.496554173558,323.6045541735581,356.0527604053748,329.3772395946253,0.0
807,343.06,338.52,356.5933585379811,323.27335853798115,356.05042076950593,329.39757923049405,0.0
808,337.6996,332.991,356.1393148676972,322.9477148676972,356.1153820779098,329.19361792209014,0.0
809,335.49,327.97,353.844313451726,323.5487134517261,356.6567541399143,327.88924586008574,15.089999999999975
810,327.13,321.73,351.9195026467997,323.23990264679975,357.5504608299053,325.74453917009464,0.0
811,330.9,325.86,350.28219763281874,323.49059763281883,357.6896934553526,324.3433065446474,0.0
812,331.2,322.1,348.8953978582646,322.1637978582646,358.4412770577191,321.4437229422809,0.0
813,326.797,319.8,347.2131218717631,321.5547218717632,358.25245759643957,319.2255424035605,0.0
814,329.58,321.64,347.0686531220714,320.62225312207147,357.2129465891722,318.30505341082784,11.399999999999977
815,334.96,332.15,347.08346711044555,320.6730671104456,355.4787573234446,318.4002426765554,0.0
816,334.77,331.6209,346.8576426237364,320.61160262373653,353.7804213916596,318.40457860834044,0.0
817,338.29,332.88,347.2436785643329,320.445638564333,351.0971718714714,319.3168281285286,0.0
818,338.74,335.01,347.1521967963012,321.1457567963013,346.09873307655187,322.2492669234481,0.0
819,337.0126,331.19,346.71877043474876,321.52033043474876,344.2892349167388,322.9037650832612,7.550000000000011
820,339.96,336.01,346.69595610762985,322.61751610762985,343.717419620658,323.194580379342,0.0
821,342.17,334.38,347.2719812402365,322.0935412402365,343.8235493405299,323.26045065947017,0.0
822,341.63,338.09,347.3707658840235,323.1523258840235,344.0044450535612,323.1765549464387,0.0
823,343.85,341.86,347.40064722840225,324.7450072284022,345.4542503108702,322.7157496891299,0.0
