,SPY_high,SPY_low,BBANDS Upper,BBands Lower,APZ Upper,APZ Lower,weekly_range
59,206.1,204.86,209.57412392714278,203.31087607285727,209.63802406007838,202.2733554848505,4.560000000000002
60,205.84,204.985,209.280751869472,203.26124813052803,209.49054781264115,202.13491176081564,0.0
61,208.24,206.14,209.0456758762228,203.3833241237772,209.8379235033137,202.48112102869035,0.0
62,209.77,207.8691,209.01180087387607,203.40519912612396,210.3814082019775,203.02160205552954,0.0
63,209.71,208.97,209.39887843431237,203.21012156568767,210.84741590552733,203.52149007509934,0.0
64,210.25,209.47,210.05322240701094,202.94677759298906,211.38397275874422,204.1208074001454,5.264999999999986
65,211.77,210.51,212.47576358923143,202.84423641076856,213.39897513666202,206.39771806036705,0.0
66,212.34,211.5,213.01141098518818,202.88958901481183,213.8019024821662,206.87211085204387,0.0
67,212.52,211.6899,213.58252098892558,202.7114790110744,214.25100193538276,207.41010251232382,0.0
68,212.22,211.19,214.06681527347155,202.7811847265284,214.5630586774743,207.81811074437107,0.0
69,210.86,209.43,214.2120485438433,202.98395145615672,214.4748970777768,207.817718514516,3.0900000000000034
70,210.37,208.35,214.09468760971075,203.47131239028923,214.11926772533093,207.52286683277447,0.0
71,208.74,206.9199,214.0889807425495,203.60501925745046,213.75106936087053,207.19924498670804,0.0
72,209.36,207.53,213.9155455409994,204.07445445900055,213.37643380155419,206.85510090407053,0.0
73,208.57,205.59,213.71251299866682,204.62148700133318,213.16874839657194,206.62799775528893,0.0
74,207.2,205.75,213.39973301403538,205.1632669859646,212.66538177654033,206.11470535598065,4.780000000000001
75,209.61,207.75,213.17977205937333,205.62522794062667,212.4689192200654,205.902689870904,0.0
76,208.92,207.78,212.81688528314464,206.31311471685535,212.37449645537086,205.81199391956474,0.0
77,209.5,207.93,212.80807162533515,206.33792837466487,212.22369659536318,205.6666088082512,0.0
78,210.87,209.27,212.9355614510421,206.37143854895785,212.58374952190388,206.03243498164977,0.0
79,210.8463,202.72,213.73668494187024,204.94931505812974,211.65816242893868,204.8971236755221,8.150000000000006
80,201.6,198.65,214.99108583434065,202.6269141656594,210.2467001956735,203.27069130282638,0.0
81,203.23,201.12,215.09615249487223,201.83584750512773,209.66692491454592,202.50115568319626,0.0
82,206.93,204.72,214.90195964508797,201.671040354912,209.7767235122232,202.44029095776534,0.0
83,209.54,206.56,214.7445903509237,201.68940964907634,210.38079945814349,202.8654420833152,0.0
84,210.49,209.29,214.69110187392548,201.69389812607457,210.93796298338418,203.29717490086654,11.840000000000003
85,214.07,212.95,214.39652966028478,201.61847033971526,213.68243278867905,205.66823867689638,0.0
86,215.3,214.25,215.4514014121955,201.22159858780455,214.67287168861716,206.66321332589345,0.0
87,215.45,214.35,216.3771376785286,200.97986232147136,215.50015273725126,207.524074839464,0.0
88,216.67,215.66,217.46132724550893,200.72867275449113,216.40063168315163,208.48483582679745,0.0
89,217.0125,215.308,218.3501506992507,200.58884930074927,217.1237412158662,209.26683792243526,4.0625
90,216.6,215.67,219.24576894902867,200.68123105097135,217.82504046319383,210.05099800968998,0.0
91,216.23,215.63,220.00449155721293,200.7495084427871,218.36293200492693,210.7017831779102,0.0
92,217.37,216.24,220.8466572541986,200.77934274580144,218.97298343317826,211.43109503760948,0.0
93,217.22,215.75,221.44465936606633,201.00034063393366,219.3282904668163,211.89869902539132,0.0
94,217.3,216.1,222.1096831830011,200.97331681699887,219.7948393483606,212.47978747091105,1.740000000000009
95,217.06,215.97,222.23410347881344,202.1998965211866,220.0715339220029,212.87556476141037,0.0
96,217.17,215.76,221.30360725641788,204.8523927435822,220.31424402184817,213.22954957813587,0.0
97,217.27,215.62,220.65785552992426,206.82714447007575,220.47099413648093,213.48226800457044,0.0
98,217.11,215.75,220.43624398069926,208.05775601930077,220.64061411250344,213.74400002464427,0.0
99,217.54,216.13,220.5259232741159,208.73007672588406,220.833104884813,214.0230016932096,1.9199999999999875
100,217.65,216.405,220.50196140623476,209.46803859376521,220.9441459656924,214.2206642033191,0.0
101,216.83,214.57,219.90278917602876,210.78021082397123,220.79538529392985,214.1243467040501,0.0
102,216.245,215.13,219.40578306164568,211.92321693835433,220.77049726761206,214.16107319113624,0.0
103,216.78,214.25,218.40151376281324,213.61648623718668,220.78893281004608,214.20141678808452,0.0
104,218.23,217.07,218.29681014143276,214.26518985856725,221.08409499105235,214.53077997522317,3.9799999999999898
105,218.52,217.74,218.18798852897177,214.83401147102828,221.30097203293542,214.8042968193376,0.0
106,218.76,217.8,218.3564502460939,214.98754975390614,221.4987136175816,215.07080415342443,0.0
107,218.4038,217.23,218.32851032996723,215.2854896700327,221.5520445564651,215.19528620381146,0.0
108,218.94,217.95,218.633070710096,215.23792928990397,221.7623011698046,215.48415331013152,0.0
109,218.71,217.99,218.80103195134294,215.32696804865705,221.87563471836356,215.6905380767387,1.710000000000008
110,219.5,218.88,219.12563394646523,215.2703660535348,222.0689216638451,215.99134749048332,0.0
111,218.68,217.96,219.1808026351863,215.39319736481366,222.0198288665457,216.0575424711255,0.0
112,218.53,217.02,219.30304980537767,215.3959501946223,222.04355524430707,216.17590574181452,0.0
113,218.9,218.21,219.4780639280664,215.48893607193358,222.13453939895504,216.3707852593675,0.0
114,218.75,217.74,219.59661118841768,215.5013888115824,222.14068713182922,216.47704283056726,2.4799999999999898
115,218.8,217.83,219.68611779308074,215.59888220691928,222.12353081798344,216.55736278240246,0.0
116,219.6,218.9,219.82698371026237,215.67601628973762,222.16395096606058,216.70120272114488,0.0
117,218.91,217.36,219.81169856099766,215.82830143900233,222.01401760487659,216.6306472706898,0.0
118,218.19,217.22,219.79831284020412,215.92768715979582,221.8337915402952,216.52844733353888,0.0
119,219.12,216.25,219.79558110448082,215.94341889551922,221.63183783801392,216.33994781848472,3.3499999999999943
120,218.665,217.4,219.82404939034208,216.05595060965786,221.63384438650007,216.35498997641793,0.0
121,218.59,217.35,219.56411677724705,216.56188322275298,221.56629736431154,216.3008513456232,0.0
122,217.75,216.465,219.3932662445405,216.85373375545944,221.4083552176628,216.1550272581116,0.0
123,217.73,216.03,219.22821302444964,217.11278697555042,221.26097860732963,216.00488315873613,0.0
124,218.87,217.7,219.24244843368209,217.1205515663179,221.29817993479588,216.04455842471265,2.8400000000000034
125,214.88,213.03,221.1586232882323,212.29437671176768,218.30433893107707,212.09618955494673,0.0
126,214.59,213.38,221.0549046179064,211.88909538209356,217.97568764466936,211.67179542608434,0.0
127,216.03,213.44,220.75707973929516,211.87592026070482,218.12576354508013,211.70922345833623,0.0
128,217.53,216.71,220.6810371766138,211.88196282338617,218.48032409526445,211.99660841600792,0.0
129,216.88,215.88,220.55051699715378,211.84548300284624,218.57260286232227,212.05389674051239,4.5
130,215.23,214.01,220.45142440753582,211.64057559246416,218.3439687609179,211.80988794389674,0.0
131,215.68,213.62,220.18146955878953,211.6335304412104,218.38597389471764,211.8250882123078,0.0
132,216.82,214.71,220.0186107541173,211.66238924588274,218.61799488266402,212.01942654848844,0.0
133,216.87,214.04,219.84029435270165,211.56470564729838,218.50001226964596,211.8312811514962,0.0
134,217.12,215.36,219.72319556153977,211.57480443846018,218.6811835630389,211.95139833516717,3.5
135,216.04,215.04,219.39109123741707,211.6489087625829,218.73751369316517,211.9798307319814,0.0
136,216.17,213.99,218.79893439038628,211.8000656096137,218.60474922444052,211.80779278908193,0.0
137,216.13,215.33,218.1719295461505,212.08907045384947,218.64068975279815,211.8410028135611,0.0
138,216.04,214.735,217.6124398729793,212.3755601270207,218.69311424109955,211.90422595108473,0.0
139,216.3,214.19,217.5771141238148,212.58288587618523,218.61881122103028,211.8252018831448,2.3100000000000023
140,216.7,215.985,217.5405916512176,212.59540834878237,218.7340251614884,211.96902329930546,0.0
141,215.74,212.58,217.52181779310118,212.63318220689885,218.38640011050927,211.59648708650212,0.0
142,214.32,213.01,217.46832146239296,212.7426785376071,218.12839262953952,211.3307010670634,0.0
143,213.59,211.21,217.53103918835194,212.4529608116481,217.79649890448917,210.9698803809477,0.0
144,214.69,213.03,217.55437025733184,212.40462974266816,217.52917765323258,210.68019485215393,5.489999999999981
145,213.39,212.17,217.67077308768214,212.18522691231792,217.16354705169277,210.31235396177664,0.0
146,214.31,213.27,217.65460056481524,212.2303994351848,217.06985608322466,210.23907757355389,0.0
147,214.64,213.6,217.56009087803452,212.17090912196542,217.0807738276617,210.28893942160227,0.0
148,214.53,213.11,217.19507073619528,212.20592926380473,217.0206994525511,210.27023897019203,0.0
149,214.08,212.76,217.03712513986366,212.16287486013633,216.98426856856582,210.28015397755547,2.469999999999999
150,215.32,214.48,217.06674580344014,212.19825419655984,217.10114991600608,210.46297502522884,0.0
151,214.98,213.98,216.9635250004152,212.1614749995848,217.07104235254013,210.50916618007187,0.0
152,214.42,212.93,216.6333935467467,212.20160645325333,216.97218451202875,210.47833931479138,0.0
153,214.62,213.08,216.62219943725796,212.06180056274206,216.79030047429288,210.35543827474024,0.0
154,213.93,211.71,216.37368608496266,211.93431391503734,216.53741862099136,210.13109495008334,3.609999999999985
155,213.19,212.36,216.18389825585786,211.8011017441421,216.31084338173338,209.95361207889823,0.0
156,212.99,209.6,216.34546168800645,211.2725383119936,215.88127009816344,209.50508398628824,0.0
157,211.1,209.23,216.49039951018588,210.53860048981412,215.296488292722,208.8955146205782,0.0
158,210.24,208.46,216.62552798844942,209.7034720115506,214.63008607092112,208.20268444543146,0.0
159,209.89,208.38,216.74866783067,208.93133216933,214.01603393663143,207.56999269371366,4.810000000000002
160,213.19,211.3,216.27865603625978,209.10034396374024,214.29296577673668,207.82231362059431,0.0
161,214.77,212.38,216.3548272910501,209.0921727089499,214.7185047704273,208.20198121620925,0.0
162,217.1,212.34,216.83631408268997,208.88368591731,215.5482187754342,208.89028516950813,0.0
163,218.31,215.22,217.42764375937247,208.68335624062752,216.37568308721114,209.55375715429517,0.0
164,216.7,215.32,217.84470394286961,208.59629605713036,217.00006943503837,210.0533723718317,7.009999999999991
165,217.27,215.72,218.2722999559153,208.58970004408468,217.56642121476185,210.52277856506507,0.0
166,218.28,216.8,218.96534771737635,208.35365228262373,218.34417953508853,211.22970286887272,0.0
167,218.14,217.42,219.46639502228425,208.21160497771575,218.92716839868348,211.78914689788286,0.0
168,219.06,217.92,220.17547109627,208.01352890372996,219.61346358844665,212.4772895094873,0.0
169,219.27,218.29,220.71161710851268,207.92938289148728,220.1066541288254,212.99858679584574,3.5500000000000114
170,226.96,225.76,226.42308403250772,215.51791596749226,227.33875289935867,221.21202896658951,0.0
171,228.34,227.0,227.36700218171103,215.69099781828896,228.19887401994944,222.10593120610255,0.0
172,228.23,225.365,227.84511568903966,215.97288431096038,228.62716524340703,222.51778486514615,0.0
173,227.81,225.8904,228.35754506422077,216.35445493577922,229.15155497152648,223.0156227249749,0.0
174,226.08,224.67,228.5546513763309,216.762348623669,229.28169892061587,223.12792159487006,3.670000000000016
175,227.0701,226.4163,227.9158299325998,223.83217006740026,229.84401863265145,224.23188473038,0.0
176,227.45,226.01,227.9101711358079,223.83282886419215,229.90536526474838,224.3138466933489,0.0
177,227.1,225.59,228.0202153636015,223.8077846363986,230.06362392545063,224.48543635949406,0.0
178,226.75,224.955,227.79741374452968,223.90758625547036,230.10066724896086,224.52025892358478,0.0
179,227.4,226.69,227.92842827433378,223.89357172566622,230.20375539030033,224.6441597292502,2.494999999999976
180,228.2,226.41,229.5979010705057,224.1400989294943,231.1852359234035,225.84810873404055,0.0
181,227.6,226.32,229.31027689169338,224.82772310830666,231.14049502987348,225.81981893524943,0.0
182,228.59,226.94,229.26726707734304,225.10873292265688,231.1165728448909,225.79891977149427,0.0
183,228.1,226.82,229.32160982807633,225.17339017192367,231.11509523048483,225.80157401821327,0.0
184,229.55,228.46,229.62643543577076,225.16256456422929,231.376724514195,226.07449840378112,3.230000000000018
185,229.326,228.54,229.81279478139956,225.1482052186004,231.51794933945777,226.24289460339256,0.0
186,229.6556,228.72,229.97179003403437,225.23720996596563,231.63047606001015,226.39054357329144,0.0
187,229.39,228.31,230.15390966161715,225.33309033838282,231.7711553657557,226.56785227921364,0.0
188,230.95,229.52,230.6225264324418,225.21447356755831,232.12617003690292,226.9488689594865,0.0
189,231.77,230.6216,231.22697277879462,225.1080272212053,232.58387331853777,227.43288548070797,3.460000000000008
190,237.31,236.35,239.38623466550254,224.94276533449747,238.86568182169623,233.82918106209638,0.0
191,236.95,236.015,239.73339555255484,225.48760444744516,239.16011852210124,234.14915384934386,0.0
192,240.32,238.37,240.60835421236376,225.83764578763626,239.98791646853442,234.97500612104153,0.0
193,239.57,238.21,240.97373560595884,226.53726439404124,240.43074190799535,235.41269389830364,0.0
194,238.61,237.73,241.21239045388603,227.363609546114,240.81943448682267,235.80952103737735,4.305000000000007
195,238.12,237.01,241.37888858832858,228.03411141167143,241.01596195290455,236.01748130903013,0.0
196,237.77,236.76,241.2677439477693,228.95225605223078,241.04453042113002,236.0634197045363,0.0
197,237.64,236.4,240.94395632034144,230.03804367965853,240.97884708560454,236.01226614954524,0.0
198,237.24,235.74,240.4863008822087,231.25769911779133,240.9649034439669,236.0017899375729,0.0
199,238.02,236.59,240.1770803704178,232.27591962958218,241.08714090175425,236.12063777943405,2.3799999999999955
200,237.86,237.24,239.86323876471727,233.21976123528282,241.19116242966317,236.24240758444785,0.0
201,237.24,236.19,239.5563604506945,233.93963954930547,241.10860863099566,236.18070983995977,0.0
202,239.44,237.29,239.59152774307032,234.4294722569297,241.3969227756423,236.45591244914343,0.0
203,239.2,238.1,239.65079054679063,234.72620945320944,241.55158799621287,236.6042128497156,0.0
204,237.97,237.03,239.4786617401754,235.1293382598246,241.41790976531072,236.47508745473627,3.25
205,236.03,233.91,239.29648891402974,232.88251108597024,238.93178280045225,233.1315900420339,0.0
206,235.58,234.555,239.20162451054057,232.82537548945936,238.89401857610548,233.0581293838085,0.0
207,237.39,234.54,239.14757780332536,232.70142219667463,238.7602132784957,232.8488385143346,0.0
208,236.04,234.425,239.05227789162876,232.65472210837123,238.75797573271498,232.77968210556,0.0
209,236.0,234.64,238.81878554867728,232.6392144513227,238.70953168055965,232.68038191561763,3.4799999999999898
210,237.41,234.5628,237.04511144043477,232.82088855956522,238.13025462826806,231.74755463982143,0.0
211,238.95,237.81,237.74786196005707,232.61113803994297,238.76801716188572,232.35285698150687,0.0
212,239.53,238.35,238.27899986821552,232.3880001317845,239.28676291560376,232.85878571858987,0.0
213,238.95,237.98,238.77507848028995,232.19792151971012,239.75889359705994,233.34138148709982,0.0
214,238.93,237.93,239.04891717208804,232.103082827912,240.06578760159343,233.67690376283448,4.967199999999991
215,239.17,238.195,239.46370694134492,231.9822930586551,240.42325547640138,234.07860065383142,0.0
216,238.98,238.3,239.86871097934178,231.92128902065818,240.7311359061897,234.452989814541,0.0
217,238.8775,237.7,240.17612193248104,231.913878067519,240.93850703902146,234.72828672575108,0.0
218,238.9225,237.78,240.50009853466943,231.98790146533057,241.1570492393863,235.01652147281925,0.0
219,239.72,238.68,240.96274884248464,231.9512511575153,241.4981828823376,235.43162025987718,2.0200000000000102
220,239.92,239.17,241.36183499787654,231.99816500212347,241.77070504277387,235.79061413133095,0.0
221,240.19,239.04,241.6775270775914,232.09247292240858,241.95931257170662,236.06209159425703,0.0
222,239.87,239.15,242.01420438115142,232.23679561884862,242.18089472312448,236.3770970049872,0.0
223,239.57,238.13,242.15229716173062,232.63370283826933,242.28368249517965,236.5574560468718,0.0
224,239.4273,238.67,241.92610443196958,233.50689556803053,242.28772955890136,236.6479010728353,2.0600000000000023
225,240.44,239.45,242.08907442547238,233.9169255745276,242.5091921771929,236.9546498457569,0.0
226,240.67,239.63,242.00160477645068,234.62539522354928,242.65296961233298,237.18043684944615,0.0
227,238.64,235.75,241.57116800443734,235.29383199556273,242.05895947928906,236.60389357274767,0.0
228,237.75,235.43,241.401965892788,235.60603410721197,241.71970350587011,236.2474619922303,0.0
229,239.08,237.27,240.93395327842686,236.44604672157314,241.69561011043413,236.19456430591657,5.239999999999981
230,239.71,238.82,240.96059691276602,236.65440308723393,241.87242870833464,236.36361940560838,0.0
231,240.24,239.51,241.10132733370924,236.66367266629075,242.10316780818354,236.60933750943954,0.0
232,240.73,239.93,241.3277453371721,236.65825466282794,242.38730617328028,236.92481249186662,0.0
233,242.08,240.96,241.7825886736611,236.51941132633885,242.82554196118434,237.3970660931132,0.0
234,241.9,241.45,242.14740674800657,236.5175932519934,243.17767449696314,237.8072999280848,3.2600000000000193
235,244.3,243.76,244.59151481207172,236.0804851879282,245.1740924213362,240.05666492420713,0.0
236,243.98,243.12,244.9428864372505,236.08411356274942,245.41569491154453,240.35421726764403,0.0
237,243.92,242.83,245.33684259465824,236.11215740534172,245.69325320996836,240.68381245009067,0.0
238,244.33,243.17,245.70795858048018,236.13204141951985,245.94583648792226,240.98245464674014,0.0
239,245.01,241.95,245.97532225944548,236.26767774055457,246.12304715988472,241.1375932006095,3.0600000000000023
240,243.42,242.38,246.18271991282745,236.49828008717247,246.25559278002,241.25871933438086,0.0
241,244.61,243.5799,246.57272572116864,236.5332742788314,246.56475946790025,241.56569201242016,0.0
242,244.87,243.29,246.86772992494105,236.654270075059,246.7759322721987,241.76413478755654,0.0
243,243.91,242.36,246.49813993170105,237.81886006829896,246.8735467197826,241.8414086943837,0.0
244,242.83,241.6337,245.9741799469816,238.9298200530184,246.75222852175452,241.7053209422211,3.2363
245,244.73,243.48,245.83476533581012,239.70423466418993,246.9892198579152,241.93049370124197,0.0
246,244.26,242.99,245.6004669849401,240.28753301505992,246.90045881459412,241.83178942191006,0.0
247,243.59,242.41,245.37046674888927,240.80753325111078,246.80404093734867,241.73003555947125,0.0
248,243.53,242.64,245.16824490215862,241.23275509784133,246.6881249979942,241.62222215613778,0.0
249,243.51,242.47,245.11736656195131,241.4206334380487,246.6280446762302,241.57632494548082,2.319999999999993
250,244.38,243.045,245.04464188448293,241.6513581155171,246.59931676835726,241.55693613547118,0.0
251,243.38,241.31,245.07635105260024,241.60264894739973,246.24227455715348,241.18085500211217,0.0
252,243.715,242.23,244.9311551826005,241.95284481739952,246.30602252676067,241.22160732989715,0.0
253,243.72,239.955,245.10076150773637,241.58223849226363,246.02626033199994,240.8403976228608,0.0
254,242.71,241.575,245.06463657194607,241.38136342805396,245.85326463110687,240.58889871107164,4.424999999999983
255,242.8,241.76,244.97780953456552,240.66419046543447,245.37264874046423,239.85829020212606,0.0
256,242.55,240.85,244.9212216002394,240.60377839976059,245.34349816426572,239.79012523525694,0.0
257,244.2,243.3,244.81203025374268,240.65896974625733,245.6240886123308,240.0546159631728,0.0
258,244.55,243.76,244.84984632729785,240.63915367270218,245.92685684534055,240.36399163944074,0.0
259,245.97,244.31,245.2518929496074,240.4161070503926,246.38991441935406,240.8236079699147,5.1200000000000045
260,245.91,245.33,245.6767510904918,240.28024890950826,246.7701279977177,241.2278065242741,0.0
261,245.72,244.67,245.89006582089942,240.16693417910054,247.11402245919408,241.60261684585805,0.0
262,247.0,246.01,246.59285835269836,239.86214164730168,247.6334061260407,242.16037234430877,0.0
263,247.42,246.47,247.2145822659699,239.6554177340301,248.09212480834333,242.6646300096043,0.0
264,246.91,246.18,247.70362461870343,239.57037538129663,248.43691607629313,243.06777989819898,2.75
265,246.98,246.28,248.11951557636866,239.52348442363137,248.7101574871914,243.41048410449048,0.0
266,247.8,247.16,248.60621661440257,239.44978338559747,249.03506644258508,243.81544225758685,0.0
267,247.79,247.13,248.96683937662834,239.6991606233717,249.30288321197995,244.17073459685994,0.0
268,248.0,245.68,249.30477544459666,239.73222455540332,249.50717076344694,244.41303624421903,0.0
269,247.06,246.13,249.45198358050922,240.1410164194908,249.6219772459532,244.57061581853054,2.319999999999993
270,247.48,246.53,249.5553366661564,240.53466333384358,249.68585056004136,244.68018062524638,0.0
271,247.5,246.716,249.71250980577844,240.88849019422156,249.8229537075519,244.87049715455498,0.0
272,247.6,246.37,249.87587153437565,241.19212846562428,249.95673355088667,245.0485232353509,0.0
273,247.34,246.64,249.54474589110418,242.16425410889582,249.97476041685843,245.12054046546854,0.0
274,247.79,246.97,249.41794923689753,242.8210507631024,250.05639617041476,245.25980643692554,1.4199999999999875
275,247.87,247.37,249.2662093754088,243.52279062459112,250.19009186616046,245.464242723775,0.0
276,248.91,246.83,248.74852224081997,244.54747775918003,250.20992226044487,245.51283269039627,0.0
277,247.31,246.06,248.51672971373856,245.10327028626145,250.2208571130729,245.54503239264193,0.0
278,246.44,243.7,248.69121386914074,244.86278613085923,249.64492842009545,244.93474262265786,0.0
279,244.8,243.75,248.89972573516607,244.5102742648339,249.20015323234463,244.46578626215307,5.210000000000008
280,246.79,245.55,248.88180121151117,244.6291987884888,249.23108156286176,244.47486541659416,0.0
281,247.0,246.16,248.86526465597984,244.73073534402016,249.24307950905066,244.48034516888768,0.0
282,247.57,246.45,248.86190776532615,244.72909223467386,249.32354822896667,244.5577635991395,0.0
283,246.6,243.09,249.23544254663378,243.95455745336616,248.76018726832734,243.91523532993324,0.0
284,244.189,242.2,249.54075376944755,243.23224623055242,248.21466426558143,243.27857365844105,5.3700000000000045
285,243.2,241.83,249.6986467592134,242.68235324078657,247.77394555037336,242.75803861044386,0.0
286,245.62,243.55,249.5651377110081,242.6178622889919,247.84447598780153,242.73562916077302,0.0
287,245.05,244.16,249.42594010419816,242.47005989580174,247.7448773742067,242.5720211101296,0.0
288,245.18,243.75,249.31803969334507,242.25696030665492,247.56095391359767,242.33067543926617,0.0
289,245.61,244.39,249.1996637680888,242.14033623191116,247.49852994686628,242.223689963848,3.789999999999992
290,245.2,244.09,249.08243934615464,242.03756065384542,247.4427371648828,242.1379689927268,0.0
291,245.15,242.93,248.87122836587378,242.00177163412616,247.45817505444276,242.09912547119902,0.0
292,246.32,244.62,248.68162796415297,242.04837203584705,247.67879996272018,242.26298102802576,0.0
293,247.77,246.0473,248.76968559210513,242.01331440789488,248.13267674672852,242.65775106649386,0.0
294,248.33,247.67,248.8502332815142,241.97576671848583,248.57412304139066,243.0737779489759,5.400000000000006
295,250.12,249.28,251.42458866239602,242.28041133760402,251.64336346610568,246.3509619284998,0.0
296,250.07,249.6,251.5803578175267,242.83164218247327,251.88347430170728,246.6842377040154,0.0
297,250.19,248.92,251.90561853137126,242.9683814686287,252.1027107418598,246.98145538870583,0.0
298,249.98,249.185,252.01248455295246,243.34451544704763,252.16387547965638,247.12311086870858,0.0
299,249.63,249.02,251.98334240400345,243.91865759599648,252.21026058957378,247.25751117558107,1.2700000000000102
300,249.5532,248.08,251.88967812249962,244.44932187750044,252.16153869207105,247.27376009716508,0.0
301,249.7,248.805,251.7225342538421,245.06746574615786,252.13539217601857,247.31211656048106,0.0
302,250.49,248.87,251.6077614194117,245.70223858058836,252.2836562769999,247.4999969718127,0.0
303,250.44,249.63,251.6383207562178,246.10567924378216,252.45318316808357,247.7150221301709,0.0
304,251.32,250.13,251.93541516657314,246.18258483342692,252.74830305188763,248.04756340046552,3.2399999999999807
305,252.32,251.2926,252.44344700368842,246.12255299631155,253.18581119509852,248.52088376103578,0.0
306,252.89,252.23,252.78661618537808,246.4593838146219,253.64486080771005,249.02626518496962,0.0
307,253.44,252.56,253.2023025933835,246.6696974066165,254.08436577013507,249.51314020322084,0.0
308,254.68,253.196,253.89608435435207,246.75491564564794,254.72481312941085,250.1814572414184,0.0
309,254.7008,253.85,254.2647397977237,247.1652602022763,255.21730505336265,250.70640473380135,3.4081999999999937
310,254.7,253.65,254.70573273870804,247.19826726129196,255.56178346114626,251.080275349541,0.0
311,255.05,253.98,255.24643797037186,247.11456202962813,255.96712277781754,251.51157110346188,0.0
312,255.02,254.32,255.801676079649,247.044323920351,256.37197243805974,251.95155460997944,0.0
313,255.06,254.365,256.20676566851296,247.09423433148712,256.64092279827594,252.26309837891975,0.0
314,255.27,254.64,256.56750819205035,247.30949180794968,256.91087414722915,252.5836048129289,1.6200000000000045
315,255.51,254.82,256.9530036450872,247.48099635491278,257.188182087296,252.91564645415193,0.0
316,255.52,254.98,257.31653641077673,247.6674635892232,257.4418400370431,253.23199783983915,0.0
317,255.95,255.5,257.6624770156913,247.8875229843087,257.6860049538833,253.5478915648712,0.0
318,255.83,254.35,257.88642435695107,248.30357564304887,257.90815773677696,253.81459801890705,0.0
319,257.14,255.7744,258.26596290352154,248.69103709647854,258.3259124520876,254.25786122043328,2.789999999999992
320,257.51,256.02,258.2510526923765,249.42394730762354,258.5121897998479,254.44958402152588,0.0
321,256.83,256.15,258.1720436894134,250.25095631058667,258.7356240558493,254.68861456770546,0.0
322,256.31,254.0,257.93700157468663,251.00999842531334,258.7200686967112,254.6430314276249,0.0
323,256.3,255.48,257.63537776767845,251.8386222323216,258.74969179910363,254.6544252669994,0.0
324,257.89,255.6254,257.74988472281603,252.372115277184,259.1484671581129,254.9971174874163,3.8899999999999864
325,257.6,256.41,257.7406282995002,252.82437170049985,259.3192032634256,255.11647372340212,0.0
326,257.44,256.805,257.80944778034086,253.1845522196591,259.51899175324246,255.28754107774247,0.0
327,258.43,257.07,257.9126986578759,253.51430134212407,259.7460153667006,255.48084020465387,0.0
328,257.75,256.19,258.15211003684675,253.56788996315322,259.95813392851153,255.64876642355057,0.0
329,258.5,257.3,258.5182585974421,253.60974140255783,260.2829580793592,255.93301316293991,2.3100000000000023
330,259.0,258.22,258.85141410349394,253.76658589650614,260.6185734265114,256.24525829332003,0.0
331,259.35,258.09,259.13145801492317,253.89154198507683,260.8709119495586,256.4727727953423,0.0
332,259.22,258.15,259.4802865263862,253.95171347361386,261.1553164153036,256.7376378978784,0.0
333,258.39,256.36,259.5472821795794,254.23771782042056,261.24387121000785,256.7794467603226,0.0
334,258.2926,257.37,259.58949979278106,254.50950020721888,261.29301838571376,256.79635783043915,2.990000000000009
335,258.59,257.27,259.66071917431685,254.74228082568314,261.37063573434904,256.84085988978796,0.0
336,257.85,256.52,259.64293724415313,254.986062755847,261.32750432219353,256.76382969181356,0.0
337,257.22,255.63,259.595920837349,255.10507916265098,261.06452378055934,256.4579879604974,0.0
338,259.04,257.4748,259.6792895988946,255.3047104011054,261.2131834669727,256.5575535713064,0.0
339,258.5882,257.77,259.71492998297475,255.34407001702522,261.19623458411616,256.51145941849313,3.410000000000025
340,266.38,265.4793,267.4902446695058,255.42275533049423,267.79195079588305,262.1239447891678,0.0
341,267.32,266.345,268.168897999336,255.589102000664,268.37464467077893,262.66709709252723,0.0
342,267.56,266.65,268.6606738645181,255.999326135482,268.85286568581046,263.12972629288606,0.0
343,267.22,265.6,268.6402317084289,256.94176829157107,269.06831391570574,263.3260336791917,0.0
344,267.04,265.39,268.91327710165626,257.4577228983437,269.39299580887786,263.6278081002775,2.170000000000016
345,274.1,272.98,272.89418078802646,263.34981921197357,274.2313501462688,268.87742254083014,0.0
346,275.25,274.081,273.972647203609,263.1743527963911,275.0342172048728,269.69240788346303,0.0
347,274.42,272.92,274.78694336857274,263.14105663142726,275.64556008632326,270.3083262832963,0.0
348,276.12,274.56,275.97048943765355,262.8915105623464,276.51108676449456,271.17017350395776,0.0
349,278.11,276.0819,277.41307971529847,262.5659202847016,277.5690849550122,272.2022259714137,5.189999999999998
350,286.43,284.5,288.63053636147794,266.12946363852205,287.55331445470426,281.06328375319015,0.0
351,284.736,281.22,288.3708484532126,267.8791515467875,287.7127690406402,281.06579272001227,0.0
352,283.3,280.68,288.148378433012,269.414621566988,287.86295655760676,281.0545952320966,0.0
353,283.06,280.68,287.9128095520808,270.7611904479192,287.92159949264027,280.957451893058,0.0
354,280.23,275.41,287.5290181578663,271.5289818421337,286.93343993900965,279.7387594484554,11.019999999999982
355,275.85,263.31,289.3706324352167,268.73836756478335,284.22980857287683,276.4895197467304,0.0
356,269.7,258.7,289.8316639328975,267.79833606710247,282.9119329928261,274.42106115235674,0.0
