,SPY_high,SPY_low,MI,DYMI,weekly_range
452,282.54,280.16,23.852062050652016,53.11282702140131,0.0
453,285.04,283.36,24.014974223024716,46.240464580800705,0.0
454,285.5601,283.37,24.22980478803714,58.96053518185886,5.400099999999952
455,285.97,285.06,24.385942685303945,60.67761295479395,0.0
456,287.31,285.7135,24.437686615863193,63.865742955555426,0.0
457,286.76,285.575,24.491991969723106,64.16973230601658,0.0
458,286.94,285.43,24.564930906007405,61.280259927088494,0.0
459,287.67,286.38,24.65520496367858,56.66741620338563,2.6100000000000136
460,289.9,288.68,24.71227878395877,63.014046738207256,0.0
461,290.4175,289.4,24.66915477551313,91.9102061193128,0.0
462,291.74,289.8854,24.539941892824107,91.70360969081233,0.0
463,291.36,289.63,24.54085733268551,81.87210181784978,0.0
464,290.81,289.29,24.3848445366295,75.66597788169227,3.0600000000000023
465,290.86,289.03,24.740496229356623,61.458119890652725,0.0
466,291.58,289.55,24.785140324808246,47.44516018943184,0.0
467,291.69,290.825,24.702374313229686,54.383674238444044,0.0
468,293.94,291.2363,24.697003457503563,70.02069205259646,0.0
469,293.22,291.81,24.67910440671718,82.57994888350166,4.910000000000025
470,291.5,290.37,24.582033956117808,60.46401364470008,0.0
471,291.65,290.4833,24.55227987678404,56.12987021345897,0.0
472,292.24,289.41,24.67027322236698,56.5321906726779,0.0
473,291.91,290.1,24.815984838928447,52.26087749765866,0.0
474,291.28,289.95,24.899606427078798,59.28492733634971,2.829999999999984
475,292.93,290.98,25.020559609801833,53.75783810020217,0.0
476,292.355,291.14,25.09908102437161,59.327819354009144,0.0
477,293.21,291.32,25.233968718069093,54.167649630716454,0.0
478,291.24,287.66,25.466352220034327,55.12710836061532,0.0
479,290.27,286.22,25.782596118452084,32.617550092824004,6.989999999999952
480,288.22,285.5,26.04181636050715,15.525753788912468,0.0
481,288.86,286.77,26.208558975270176,15.255846060919964,0.0
482,286.91,277.88,26.73595564311289,0.0,0.0
483,278.9,270.36,27.262534327689714,0.0,0.0
484,277.09,272.37,27.606753231599114,0.0,18.5
485,277.04,274.3,27.832047788710184,22.588733292173885,0.0
486,280.82,276.07,27.935700956460455,20.737534099531587,0.0
487,281.15,277.56,28.006636622743137,38.42045249686212,0.0
488,280.07,274.97,28.166247666375355,38.52051449458551,0.0
489,279.3,275.47,28.304763652315785,31.52696351894558,6.849999999999966
490,277.36,274.41,28.336651139910693,31.41487979015342,0.0
491,274.87,268.61,28.410267778684513,29.572296017955125,0.0
492,273.76,264.7,28.714947307752745,28.868591996382918,0.0
493,271.81,266.23,28.843364045944565,21.057087029031393,0.0
494,271.0,262.29,29.079045657780508,33.1446427692657,15.069999999999993
495,270.25,259.85,29.437251259323208,28.597682271303555,0.0
496,268.12,263.12,29.697704175184292,30.568026705940184,0.0
497,273.23,270.12,29.67615475585432,42.57763058296637,0.0
498,273.73,270.38,29.583370594868764,45.491398133909854,0.0
499,275.23,269.59,29.55944225482661,52.00550525793548,15.379999999999995
500,274.01,271.35,29.433152747065083,44.40542066673058,0.0
501,275.3,273.25,29.29149943409752,41.25259935886619,0.0
502,281.1,277.08,29.13966018959037,54.63474159079788,0.0
503,281.22,279.22,28.764148432070296,64.38234890095731,0.0
504,279.24,276.18,28.27284913262243,64.29041146431854,9.870000000000005
505,277.46,271.99,27.935865667306032,58.86797603429388,0.0
506,275.325,271.25,27.706862333811536,54.333676320655506,0.0
507,274.61,268.45,27.184527728024012,49.54854763197334,0.0
508,273.54,267.0102,26.643402422800147,49.43932764524679,0.0
509,274.75,271.21,26.21870850473745,44.15204816593036,10.449799999999982
510,265.1613,258.62,24.35533237449158,19.106590343814148,0.0
511,267.87,262.48,24.54278568409269,39.981698602612,0.0
512,269.0,265.37,24.702983321495456,43.298705918248814,0.0
513,267.49,264.12,24.85738717805128,45.91811203088316,0.0
514,264.03,259.85,24.968796437773985,46.976275181018636,10.379999999999995
515,255.95,251.69,26.76941226918274,49.67272635976304,0.0
516,257.31,254.0,26.67151450700294,55.20261740027045,0.0
517,258.91,256.19,26.55828498509186,58.39686757919332,0.0
518,259.16,255.5,26.460140685897905,62.541848926076305,0.0
519,259.0098,257.03,26.06915585541919,66.99059390764847,7.470000000000027
520,263.83,261.79,23.243495905793004,74.48077195659472,0.0
521,264.55,262.48,22.938566214164467,62.72186202072345,0.0
522,268.52,264.25,22.673961962189814,59.85480195797733,0.0
523,270.47,267.27,22.483161039632556,69.17760771257115,0.0
524,271.2,269.18,22.14406481302155,82.46711665142602,9.409999999999968
525,272.03,269.36,21.83859367714522,82.64006703205033,0.0
526,273.44,271.88,21.603510788554953,77.4155071727068,0.0
527,273.34,271.92,21.45778453687597,78.74339433142129,0.0
528,271.55,268.29,21.42097338265833,75.52816146160716,0.0
529,270.58,267.83,21.43816490963906,59.27104662859656,5.610000000000014
530,281.31,279.43,22.30661356713972,74.89985761787776,0.0
531,280.3,278.9,22.344707587655442,74.76283038204221,0.0
532,279.59,277.48,22.3725738337426,74.26579614183419,0.0
533,279.45,278.32,22.305899102199223,73.97684258117047,0.0
534,280.88,278.82,22.343887494365653,76.63836968889622,3.829999999999984
535,281.87,276.84,22.646017318120016,81.08591828258135,0.0
536,279.76,278.41,22.85867621410928,67.436806516921,0.0
537,279.16,276.97,23.074717495813694,62.46314581920945,0.0
538,276.99,274.07,23.231008146908565,26.107477779562444,0.0
539,274.65,272.42,23.341836111869426,16.000470325406454,9.449999999999989
540,278.62,275.23,23.560084048470937,14.977104696960325,0.0
541,280.07,278.85,23.654770498794115,50.3975638665316,0.0
542,283.3052,280.3,23.85227809792071,60.17139683509532,0.0
543,281.84,280.6662,23.993117530769112,70.44507153036874,0.0
544,282.21,280.33,24.037334686117042,60.11599676193286,8.075199999999995
545,286.16,284.4,25.995275574052336,57.54769785708248,0.0
546,286.23,285.09,25.952515260508513,86.87196811965276,0.0
547,287.76,285.75,25.879197902995475,65.53320350693673,0.0
548,287.459,286.01,25.83068216833936,66.5239670171349,0.0
549,288.63,287.6,25.6898371121611,67.47448705395459,4.230000000000018
550,290.435,289.07,23.889850309020762,70.47864398001305,0.0
551,293.14,290.42,24.05471524524433,73.82420170222619,0.0
552,293.16,292.07,24.043660829931444,86.21309502070501,0.0
553,292.78,290.73,23.99239786188755,73.06547368966773,0.0
554,293.49,291.2401,23.844120678183398,68.97899807671396,4.420000000000016
555,294.45,293.41,23.545216567661157,74.24929131902459,0.0
556,294.34,291.92,23.417957965591803,82.07770540347146,0.0
557,294.95,291.8,23.456884388191785,81.4255674898915,0.0
558,292.7,289.52,23.523340998119977,58.94683160218305,0.0
559,294.34,291.2998,23.682476721691263,49.5680714258242,5.430000000000007
560,293.31,288.9,24.00936808661207,65.11065913223041,0.0
561,290.81,285.81,24.446732228870363,47.17362994777175,0.0
562,289.43,286.87,24.821083538153548,22.34777177812414,0.0
563,287.33,283.3,25.18123765879656,20.77810934937753,0.0
564,288.94,282.3,25.68622940407764,32.853082883732014,11.009999999999991
565,283.49,279.93,26.129215115970894,36.63115559594465,0.0
566,285.1,281.85,26.474594568796313,21.941331400329005,0.0
567,285.77,281.36,26.81454253958365,32.1013513029047,0.0
568,289.21,285.76,27.121001187830643,36.094997355218766,0.0
569,288.6,285.1207,27.385276604861673,43.78566980964312,9.279999999999973
570,285.962,283.12,27.500262147731465,39.71910715478216,0.0
571,286.93,285.55,27.527578938075944,37.67899901973239,0.0
572,286.69,285.1,27.481389987386176,45.61609916091772,0.0
573,283.21,280.57,27.351721858823037,40.52895731342305,0.0
574,284.2,282.09,27.216447200957433,34.72636466930048,6.360000000000014
575,276.5521,273.09,26.815325122828096,31.546960902258732,0.0
576,280.68,276.62,26.88769537414233,26.230160732047437,0.0
577,282.99,280.32,26.86221075450498,53.509485716636604,0.0
578,285.55,282.57,26.73210465279063,67.93435123377478,0.0
579,288.85,285.74,26.55405596269471,77.79168250382644,15.760000000000048
580,290.82,288.8734,26.306598151702325,63.19614376866754,0.0
581,291.4,288.1805,26.004399362157738,63.831504590167995,0.0
582,289.26,287.815,25.561421186568356,64.76422440551008,0.0
583,289.98,288.62,25.194029003349833,51.55078320435494,0.0
584,289.93,288.41,24.802769868312172,53.34199051518958,3.5849999999999795
585,290.22,289.18,24.24549427851937,51.53241790477724,0.0
586,293.57,290.99,23.873432749079043,77.85121336369086,0.0
587,293.65,291.47,23.618884224986232,82.09783679703315,0.0
588,296.3093,293.1255,23.463873611919013,92.47047496859366,0.0
589,295.52,293.76,23.324714533673784,95.70931478034338,7.129300000000001
590,294.58,293.47,23.150376012555082,80.93717357155938,0.0
591,293.73,290.64,23.130525785274678,76.7709019586822,0.0
592,292.31,290.345,23.198142847253358,57.94622071703002,0.0
593,292.06,290.89,23.255584131517104,52.21563299963012,0.0
594,293.55,292.01,23.280618004956775,54.57480184355579,4.234999999999957
595,298.2579,296.22,24.12181354892582,74.06517944873522,0.0
596,297.52,295.48,24.165391733181437,62.0786884873675,0.0
597,299.66,297.78,24.09504640663105,68.5985994432111,0.0
598,299.58,298.2,23.995580927884884,63.61895827070666,0.0
599,300.73,299.51,23.849169653158018,70.32235546477892,5.25
600,301.13,300.19,23.644771870633143,74.82189502267089,0.0
601,300.88,299.44,23.50996935435474,84.03182752319039,0.0
602,299.93,297.74,23.417165668622538,75.78855223715914,0.0
603,299.25,296.7,23.487142252760155,60.47907184363583,0.0
604,300.07,296.96,23.712574023732085,62.494382975426646,4.430000000000007
605,298.5,297.04,23.891592149476757,48.41260809184835,0.0
606,300.03,298.22,24.098332892509116,50.71161022883712,0.0
607,301.44,299.09,24.257091273013753,56.56869781859327,0.0
608,301.0,299.11,24.36670381353926,62.88488075632127,0.0
609,302.23,300.62,24.347090997527513,58.185923217071256,5.189999999999998
610,302.01,300.85,24.305541693721135,64.70508906822742,0.0
611,301.17,299.49,24.3412967136588,59.79307490735218,0.0
612,301.2,295.2,24.625489503108053,54.709161256673276,0.0
613,300.87,293.96,25.138407696489537,27.309102907236166,0.0
614,294.12,290.9,25.57361317657839,13.475582291179677,11.110000000000014
615,288.21,281.72,26.09992715792765,0.0,0.0
616,288.04,284.28,26.428423415361067,0.0,0.0
617,288.82,282.04,26.56593668427086,29.92893212132003,0.0
618,293.62,289.01,26.72661666739926,31.332492427434445,0.0
619,293.24,289.65,26.798277092863014,45.63166615564077,11.899999999999977
620,291.6052,287.02,26.894427398036616,40.24358542235696,0.0
621,294.15,287.36,27.08594178735505,33.603044141010145,0.0
622,292.4644,283.76,27.399394198711267,44.72564765795907,0.0
623,285.64,282.39,27.62027495533927,32.19502470672785,0.0
624,289.33,284.7138,27.84046420724998,33.97582584884772,11.759999999999991
625,293.08,291.44,27.97707428572131,42.42441000659025,0.0
626,292.36,289.95,28.04338873790215,49.93768170085612,0.0
627,292.86,291.72,27.94579006652948,48.02016583250043,0.0
628,293.93,290.4,27.802089030912445,53.15996159540548,0.0
629,292.76,283.47,27.817930861292027,59.779740719472436,10.45999999999998
630,288.0,285.58,27.803350846275375,42.98054696528777,0.0
631,289.95,286.03,27.79892163850869,48.60490116146097,0.0
632,289.07,285.25,27.754093704426765,42.68949342954665,0.0
633,293.16,290.61,27.671545748693188,48.128942478693304,0.0
634,294.2399,291.42,27.59899724933608,57.40602913164702,8.989899999999977
635,301.1378,299.45,23.650189712483275,85.36446998447795,0.0
636,301.02,299.75,23.296364030038774,62.704837761315595,0.0
637,301.22,298.24,22.981556522672193,62.01931006964075,0.0
638,302.63,300.7103,22.580071861504113,62.13426554625237,0.0
639,300.67,297.41,22.42368275042452,79.33078354406571,5.21999999999997
640,299.0,297.27,22.276624592043323,61.57502314485637,0.0
641,299.84,294.81,22.459246849927275,15.226804785525644,0.0
642,298.11,294.33,22.733119726760247,9.12437579839738,0.0
643,297.86,295.45,23.024647355616835,43.347295330718524,0.0
644,297.9465,293.69,23.337358480671167,40.02350181725436,6.149999999999977
645,297.55,295.92,23.272017423124648,33.71870526787099,0.0
646,298.455,293.0,23.44658451814751,37.4996237443358,0.0
647,291.51,286.64,23.667696920739093,25.536591740815183,0.0
648,290.45,284.82,23.942366398356558,15.981780679134445,0.0
649,294.63,290.82,24.20075391378407,28.253043986086766,13.634999999999991
650,295.26,292.77,24.37385314134319,41.85778861000394,0.0
651,291.85,288.49,24.55108737801315,38.92921264894435,0.0
652,292.3,288.6559,24.76636475893532,31.126940805645447,0.0
653,294.21,291.0,24.84074610353995,40.898165514676144,0.0
654,298.74,296.1448,24.951656551548485,45.99957568262366,10.25
655,296.67,295.57,24.97944940006053,54.718560670352964,0.0
656,299.7,296.97,25.022784495021007,52.47432643367531,0.0
657,299.16,297.92,24.978530746160743,59.162654474748976,0.0
658,300.24,298.515,24.928390968068854,59.53174463998373,0.0
659,299.395,296.99,24.947076058023796,60.262278413561184,4.670000000000016
660,300.21,298.935,24.93454957450693,51.51508767432869,0.0
661,300.9,298.91,24.97239276886573,54.31928681700287,0.0
662,299.94,298.495,24.89492402029863,51.719596430320024,0.0
663,301.07,299.4601,24.821224888737376,64.54200589479055,0.0
664,302.2,299.6806,24.726912443799737,68.23974065899903,3.704999999999984
665,303.85,302.91,24.611089396782745,81.6920743015572,0.0
666,304.23,302.86,24.29595448271002,82.73128574320435,0.0
667,304.55,301.99,24.048760122157496,80.6975148827531,0.0
668,304.13,301.73,23.928577398855456,80.20938382072868,0.0
669,306.19,304.74,23.711198424532768,74.20021302559365,4.4599999999999795
670,308.0,306.96,23.555839821706577,78.49213418464844,0.0
671,307.9195,306.71,23.24150822828073,82.38419508578622,0.0
672,307.4,306.06,22.88978462853026,78.90311830261648,0.0
673,309.65,307.66,22.558351147690285,83.65023197885213,0.0
674,309.0036,307.03,22.343155345886316,84.25830436645958,3.589999999999975
675,308.94,307.27,22.239928429737375,89.62166350776562,0.0
676,309.99,307.7,22.226984422395184,82.38656938007742,0.0
677,309.54,307.66,22.221781504187014,76.11323634749239,0.0
678,309.64,308.09,22.211765339572867,75.28214122232289,0.0
679,311.84,310.26,22.229840744616162,81.97461445324787,4.569999999999993
680,315.18,313.8,24.39622206754321,60.42492056731854,0.0
681,314.55,312.81,24.48974730426007,56.078342509054195,0.0
682,314.7,313.4393,24.571349834593526,56.50268113614528,0.0
683,317.99,314.17,24.867660248552774,60.60375184077499,0.0
684,318.67,316.02,25.116102131778092,67.66379529031872,5.860000000000014
685,323.73,320.36,25.400299634444977,61.876557560071646,0.0
686,323.54,322.24,25.62348477668029,63.35952117412933,0.0
687,325.78,322.67,25.676912558750505,57.71449755403103,0.0
688,326.73,325.52,25.570089581794463,64.08981429215228,0.0
689,327.46,325.2,25.51681979523203,69.07504335398534,7.099999999999966
690,325.12,322.66,25.36115891415375,39.29076530178294,0.0
691,327.85,323.6038,25.72877720526852,8.744540941382283,0.0
692,328.63,326.4,25.89249314682693,34.32542809217773,0.0
693,327.91,323.54,26.231429433406394,45.82685561045319,0.0
694,327.17,320.73,26.77683794799293,50.8221154486543,7.899999999999977
695,326.16,323.22,27.168491153830406,32.52622028537472,0.0
696,330.01,327.72,27.399243366044583,41.03582106813476,0.0
697,333.09,330.67,27.423174176282732,67.12801156095799,0.0
698,334.49,332.8,27.332309457219175,72.79895132225866,0.0
699,333.9941,331.6,27.17308726245076,59.71175439252428,11.269999999999982
700,333.5623,321.24,26.59136137653746,17.009363073306375,0.0
701,324.61,311.69,27.39535919272379,5.301120520234051,0.0
702,318.11,310.7,28.03735708197829,0.0,0.0
703,311.5637,297.51,28.717784213720197,0.0,0.0
704,297.892,285.54,29.22534531560779,0.0,48.02229999999997
705,309.16,294.46,29.457866107386582,6.454283629734832,0.0
706,313.84,297.57,29.74368307505666,31.251164007972847,0.0
707,313.1,303.33,29.801587738844844,24.866575884450356,0.0
708,308.47,300.01,29.841071206104104,40.47971962933282,0.0
709,298.78,290.23,29.73755290938157,33.992825865850875,23.609999999999957
710,284.19,273.45,29.484347298563705,31.61334723247188,0.0
711,288.52,273.5,29.41845343533092,22.429488260306698,0.0
712,281.94,270.88,29.433665389450223,34.502229177037904,0.0
713,266.66,247.68,29.60840992394578,31.0958370172294,0.0
714,271.4754,248.5237,29.956873791088423,24.194271833023194,40.839999999999975
715,262.43,253.53,30.828540936831935,45.450376346202226,0.0
716,263.33,256.22,29.95676364055515,52.0108125106633,0.0
717,257.6591,243.9,29.3199234493692,55.47103098358538,0.0
718,252.68,244.59,28.586305704362964,44.17658783584123,0.0
719,253.32,245.22,27.901735445701465,54.75081407274186,19.42999999999998
720,286.7912,281.35,24.0869434032124,69.61916781921158,0.0
721,278.04,272.02,23.59674652557783,64.80652450973355,0.0
722,281.0,276.91,23.113075269392613,59.664254888567896,0.0
723,283.94,278.75,22.658528913291345,62.67507777668064,0.0
724,283.7,278.5,22.295909453506553,64.49853778702541,14.771200000000022
725,288.27,284.62,21.957051429589804,62.37034304514396,0.0
726,291.4,285.4,21.746236850418125,65.9120032089947,0.0
727,294.88,290.41,21.6001902545942,60.45532382031943,0.0
728,293.3239,288.59,21.439239099384867,66.22014750657235,0.0
729,290.6572,281.52,21.42278459245704,63.25104144782327,13.360000000000014
730,283.9,279.13,21.430656695439005,48.62580520587271,0.0
731,289.25,283.7134,21.485466259924348,52.777763387835016,0.0
732,288.46,283.78,21.569374391616577,55.53656175587139,0.0
733,289.78,287.13,21.53222536884991,59.93920661440546,0.0
734,292.95,287.68,21.560505753659747,56.81805161129436,13.819999999999993
735,294.0,289.88,21.599056212294347,69.43503006264018,0.0
736,294.24,286.52,21.610005342255945,66.83884951730451,0.0
737,287.19,278.965,21.72789323792014,54.05702445401987,0.0
738,285.11,272.99,22.000951249172804,43.31326940755024,0.0
739,286.33,281.34,22.23631827488818,46.58702410938373,21.25
740,296.75,292.7,22.417628935350386,49.705887689287174,0.0
741,296.205,291.95,22.517753844649395,58.46393207765213,0.0
742,297.87,295.57,22.519827645938083,54.96970839131977,0.0
743,297.67,293.6886,22.569877840446438,66.65567530114038,0.0
744,295.63,293.22,22.59564926476607,57.71698199571127,5.920000000000016
745,306.205,303.06,23.46355375992839,69.16762390264113,0.0
746,308.13,305.1,23.572057566225958,77.08064092032522,0.0
747,313.22,309.94,23.61383904266145,86.04553822642639,0.0
748,313.0,309.08,23.668506886344968,87.66375938203976,0.0
749,321.275,317.16,23.730903574736047,86.43577449952863,18.214999999999975
750,323.41,319.63,23.666785832886564,95.17826735315089,0.0
751,323.2849,319.36,23.64198920519306,92.71343117959475,0.0
752,322.39,318.2209,23.63288533172846,83.35045351144333,0.0
753,312.15,300.01,23.938491033684535,69.42100442828477,0.0
754,309.08,298.6,24.403003202090456,23.386371294390187,24.810000000000002
755,308.28,296.74,24.885292892230165,33.51871457096519,0.0
756,315.64,307.67,25.287062168057933,48.58722419071617,0.0
757,314.39,310.86,25.408298812861958,56.16693222560846,0.0
758,312.3,309.51,25.317842206849047,53.733226572614186,0.0
759,314.38,306.53,25.12835710897618,59.74255227172192,18.899999999999977
760,311.05,306.75,24.9858827142954,55.99036053375879,0.0
761,314.5,311.6101,24.86042312103403,57.24335154460528,0.0
762,310.51,302.1,24.893367404349053,50.75783797218891,0.0
763,307.64,301.28,25.02729380865342,34.888876138798466,0.0
764,306.39,299.42,25.19426595414756,38.29081904084093,15.079999999999984
765,317.68,315.56,25.18665492783069,57.62192147056377,0.0
766,317.52,313.37,25.100740192823864,61.19377806377006,0.0
767,316.3,312.7,25.055811922457263,55.72338702262697,0.0
768,317.1,310.68,25.12424838678051,59.067731664705846,0.0
769,317.88,312.76,25.202629032531117,54.889116952798645,7.199999999999989
770,322.71,314.13,25.386028085935358,56.653733610666094,0.0
771,319.76,312.0,25.61069439114447,54.99083352160815,0.0
772,323.04,319.265,25.72924487270686,67.1416204070414,0.0
773,321.28,319.09,25.718205078468568,69.08652365435697,0.0
774,322.57,319.735,25.359252618830226,73.90839209353383,11.04000000000002
775,325.13,320.62,24.93242923966805,73.02382037456424,0.0
776,326.93,323.94,24.421543076102154,74.40395647820688,0.0
777,327.2,324.5,23.96978829004328,74.23254052320232,0.0
778,327.23,321.48,23.78663020858379,75.79010686269413,0.0
779,321.99,319.246,23.69003754532521,59.16374483538139,7.984000000000037
780,323.41,320.775,23.513532516372795,56.68049173821504,0.0
781,323.64,320.85,23.387852935999057,59.790878860799815,0.0
782,325.73,322.075,23.37264545598309,55.6706978626665,0.0
783,324.41,319.64,23.32746933498324,61.39763099572705,0.0
784,326.63,321.33,23.34184351036923,61.05281799374845,6.990000000000009
785,329.62,327.73,23.23977553318691,63.077741153134355,0.0
786,330.06,327.86,23.110337876316105,65.30835261951495,0.0
787,332.39,331.18,22.90087899159693,69.10323659115352,0.0
788,334.46,331.13,22.835734253732053,71.86853518942199,0.0
789,334.88,332.3,22.797066213943406,73.70441989049023,7.149999999999977
790,335.77,332.955,22.85047342852109,73.6693061787148,0.0
791,337.54,332.01,23.039900331927257,74.1386939734877,0.0
792,338.28,332.8377,23.318491376183605,68.4135655714829,0.0
793,338.2514,335.83,23.41182211360613,78.84280332666691,0.0
794,337.42,335.62,23.393416154799638,75.03697548454254,6.269999999999982
795,338.34,336.8517,23.17649060977549,78.82265191303902,0.0
796,339.1,336.61,22.91776969345416,70.9282515258447,0.0
797,339.61,336.62,22.78679464881168,70.79216851877112,0.0
798,338.8,335.22,22.82243104079088,69.31977406068347,0.0
799,339.72,337.55,22.874048417909783,71.98047344028038,4.5
800,343.0,339.4504,22.955547608167688,75.20428959005407,0.0
801,344.21,342.27,23.01763456517052,87.34604655106652,0.0
802,347.86,344.17,23.173161607126744,88.79154434340818,0.0
803,349.9,346.53,23.257442560094503,92.73603388070018,0.0
804,350.72,348.15,23.356254411747067,100.0,11.269600000000025
805,340.38,334.2208,27.291264442874272,37.574861266548204,0.0
806,342.02,338.4683,27.42088679956108,43.72038454493576,0.0
807,343.06,338.52,27.34988519857608,44.30975755749334,0.0
808,337.6996,332.991,27.164964637605184,50.99470546726977,0.0
809,335.49,327.97,27.12860949231979,37.25736256109203,15.089999999999975
810,327.13,321.73,27.16278290071218,32.60413963286318,0.0
811,330.9,325.86,27.250005877704556,27.134934491133777,0.0
812,331.2,322.1,27.428446238506954,29.92662239109417,0.0
813,326.797,319.8,27.576520730631817,27.497753222627026,0.0
814,329.58,321.64,27.690540694902108,30.227666319873535,11.399999999999977
815,334.96,332.15,27.722857439584896,44.586721863174596,0.0
816,334.77,331.6209,27.633795873717354,49.46074623316159,0.0
817,338.29,332.88,27.61481306833775,50.15570292685391,0.0
818,338.74,335.01,27.49989812553772,54.10776048585159,0.0
819,337.0126,331.19,27.403383253950718,49.7747106337222,7.550000000000011
820,339.96,336.01,27.311934751966085,47.9421625286864,0.0
821,342.17,334.38,27.35768390339015,58.03905477196167,0.0
822,341.63,338.09,27.29889772876975,51.79155345387085,0.0
823,343.85,341.86,27.028351582632876,62.53571541186647,0.0
824,347.35,344.89,26.283586557807702,68.31521313211505,12.970000000000027
825,354.02,349.06,25.50059705937351,74.39243543040271,0.0
826,352.4651,349.09,24.820882178979794,80.83165020945867,0.0
827,351.93,347.14,24.387253307593845,75.15021088146916,0.0
828,348.02,343.13,24.016718393963846,68.35266867320996,0.0
829,350.75,347.1,23.75244682591462,64.91194353640148,10.889999999999986
830,349.33,341.04,23.718496297090457,66.15784615206735,0.0
831,346.88,342.64,23.753404149476935,52.401131612275755,0.0
832,348.6847,342.4,23.87523045261477,53.39484732401447,0.0
833,345.24,340.65,23.987782976014334,54.672153646076794,0.0
834,345.99,343.13,23.95948861077732,56.1866631898609,8.680000000000007
835,342.98,335.62,24.046755521944387,61.71965427894761,0.0
836,340.12,337.99,24.040977369122746,40.2419118800392,0.0
837,338.2483,326.13,24.191281872306075,21.40977010919049,0.0
838,333.395,325.09,24.356208578849028,9.07086229862685,0.0
839,329.69,322.6,24.462535793276093,24.58173140628034,20.379999999999995
840,332.36,327.24,24.60376613478787,20.01749418054422,0.0
841,338.25,330.2935,24.83449537837128,30.34534908250106,0.0
842,347.94,339.59,25.062999697830524,42.61723801133076,0.0
843,352.19,348.86,25.1997317244368,69.33136214750633,0.0
844,351.51,347.65,25.227836104387485,64.20700330918888,24.94999999999999
845,364.38,354.06,25.407082267421,63.564764741033336,0.0
846,355.18,350.51,25.417651009433108,68.12257051235733,0.0
847,357.56,355.06,25.385483764032063,61.009486981367466,0.0
848,356.7182,351.26,25.4538675270736,62.06125244150982,0.0
849,358.9,354.71,25.541284919803445,59.98648716762906,13.870000000000005
850,369.62,367.72,22.896314359611047,69.80673804914011,0.0
851,370.78,367.67,22.66832263845741,69.74269146782245,0.0
852,371.05,365.95,22.555734460998263,79.29535970966688,0.0
853,367.86,364.43,22.431621804102505,63.25522334173408,0.0
854,366.7402,363.26,22.435644389348383,66.66632442960054,7.7900000000000205
855,380.58,377.7189,25.759263113469892,80.04693174208234,0.0
856,379.86,376.36,25.868081675908336,68.20403316491104,0.0
857,380.86,377.85,25.965009801004307,64.74610086064287,0.0
858,381.13,378.1,25.991273816198785,64.2946280151055,0.0
859,377.58,373.7,25.901453439060603,64.6467860443405,7.430000000000007
860,377.34,370.376,25.26200295270136,33.361755098676795,0.0
861,383.22,376.3181,25.534498226339764,45.826524795643,0.0
862,383.7,380.48,25.758540773115964,53.3809436070193,0.0
863,386.24,381.9655,25.917117709369997,54.639987721559194,0.0
864,388.47,386.1444,26.037341744578892,62.215673745753264,18.09400000000005
865,390.56,388.35,26.03970089302809,62.68747606400424,0.0
866,390.89,389.17,25.632265875132738,63.67898972745024,0.0
867,392.28,387.5,25.355774280981166,62.29754789760473,0.0
868,391.69,388.1,25.005009650485206,62.41065474228999,0.0
869,392.9,389.77,24.747685401086766,62.72667734427231,5.399999999999977
870,390.92,380.572,26.33709892497387,22.24515430405181,0.0
871,390.07,386.0,26.508817826824274,54.849207520439194,0.0
872,386.83,381.31,26.675381990078904,45.68679923060677,0.0
873,384.0,371.88,26.74887435846954,37.90769404139152,0.0
874,384.76,372.64,26.84813501814531,31.194423504583,19.04000000000002
875,387.68,381.42,26.74085122040506,43.89096915717227,0.0
876,389.91,381.7299,26.617031398695648,41.575946184229736,0.0
877,391.4,388.1702,26.38424561046219,50.37206037541023,0.0
878,395.65,391.74,26.218770631801295,53.81802454607009,0.0
879,394.21,391.2,26.04037187603607,60.13866011399474,14.229999999999961
880,396.685,392.03,25.959197681762074,60.52476556982407,0.0
881,397.83,395.08,25.899156029372715,61.35322599394397,0.0
882,398.12,393.3,25.93091507149743,59.41133639101162,0.0
883,396.72,390.75,25.945604603184908,71.41892162184897,0.0
884,391.569,387.15,25.947899162485772,52.84165639199056,10.970000000000027
885,406.94,403.38,24.679077222079503,91.80268884763058,0.0
886,407.24,405.4,24.115735143135645,94.60935841499229,0.0
887,406.96,405.45,23.681719033877258,70.6825455948076,0.0
888,408.58,406.93,23.29532316695218,78.85949530430993,0.0
889,411.67,408.26,22.856970607605835,83.80122623620402,8.29000000000002
890,418.22,416.8111,22.943922206022204,64.05928799126934,0.0
891,418.14,416.3,23.022002745352957,65.17732658565643,0.0
892,419.01,416.9,23.031231046701194,63.59932743072819,0.0
893,420.72,416.44,23.085956028050173,60.81060151248714,0.0
894,418.54,416.34,23.023568418420115,66.21305356095365,4.420000000000016
895,419.84,417.665,22.9017863801044,56.20224135285605,0.0
896,416.6,411.67,22.95202969246758,59.91292670923552,0.0
897,417.63,414.94,23.046923840675554,47.787813168475296,0.0
898,419.21,413.675,23.30246715179399,46.529547704139816,0.0
899,422.815,419.16,23.569121001863962,58.43636271440622,11.144999999999982
900,422.74,417.81,23.85612483948445,68.91172997494235,0.0
901,415.27,410.06,24.21940501612477,49.906122470810324,0.0
902,412.59,404.0,24.76812410460804,34.0471235819292,0.0
903,412.35,407.02,25.276198733430856,20.024875755435474,0.0
904,417.49,413.18,25.62814079379771,38.40322056280385,18.74000000000001
